Rk,Team,Date,xG,Venue,Opp,Comp,Result,GF,GA,GD,Poss,G-PK,PK,PKatt,PKm,xG,npxG,xGD,npxGD,xAG,xA,G-xG,np:G-xG,A-xAG,npxG/Sh,Sh,G/Sh,G/SoT,SoT,SoT%,Dist,FK,Match Report
433,Bayern Munich,2022-10-16,2.1,,Freiburg,de Bundesliga,W 5-0,5,0,+5,66,5,0,0,0,2.1,2.1,+1.7,+1.7,1.3,1.1,+2.9,+2.9,+1.7,0.13,16,0.31,0.63,8,50,18.4,0,Match Report
434,Augsburg,2022-10-16,0.4,@,Köln,de Bundesliga,L 2-3,2,3,-1,36,2,0,0,0,0.4,0.4,-1,-1,0.4,0.4,+1.6,+1.6,+1.6,0.09,5,0.4,1,2,40,20.8,1,Match Report
435,Union Berlin,2022-10-16,1.9,,Dortmund,de Bundesliga,W 2-0,2,0,+2,24,2,0,0,0,1.9,1.9,+1.0,+1.0,0.7,1,+0.1,+0.1,+0.3,0.12,16,0.13,0.4,5,31.3,17.3,0,Match Report
436,Freiburg,2022-10-16,0.3,@,Bayern Munich,de Bundesliga,L 0-5,0,5,-5,34,0,0,0,0,0.3,0.3,-1.7,-1.7,0.2,0.4,-0.3,-0.3,-0.2,0.06,6,0,,0,0,17.5,0,Match Report
437,Dortmund,2022-10-16,0.8,@,Union Berlin,de Bundesliga,L 0-2,0,2,-2,76,0,0,0,0,0.8,0.8,-1,-1,0.6,0.9,-0.8,-0.8,-0.6,0.06,14,0,0,6,42.9,18.3,1,Match Report
438,Köln,2022-10-16,1.5,,Augsburg,de Bundesliga,W 3-2,3,2,+1,64,3,0,0,0,1.5,1.5,+1.0,+1.0,0.7,1.1,+1.5,+1.5,+0.3,0.1,15,0.2,0.6,5,33.3,15.1,0,Match Report
439,Hertha BSC,2022-10-15,2.3,@,RB Leipzig,de Bundesliga,L 2-3,2,3,-1,40,1,1,1,0,2.3,1.6,-0.6,-1.4,1.2,0.9,-0.3,-0.6,-1.2,0.11,14,0.07,0.25,4,28.6,16.6,0,Match Report
440,Gladbach,2022-10-15,0.8,@,Wolfsburg,de Bundesliga,D 2-2,2,2,0,46,2,0,0,0,0.8,0.8,-1,-1,0.7,0.8,+1.2,+1.2,+0.3,0.09,9,0.22,0.4,5,55.6,15.4,1,Match Report
441,Wolfsburg,2022-10-15,1.8,,Gladbach,de Bundesliga,D 2-2,2,2,0,54,2,0,0,0,1.8,1.8,+1.0,+1.0,1.6,2,+0.2,+0.2,+0.4,0.11,16,0.13,0.5,4,25,16.3,1,Match Report
442,Stuttgart,2022-10-15,2.2,,Bochum,de Bundesliga,W 4-1,4,1,+3,48,3,1,1,0,2.2,1.4,+0.7,-0.1,1.3,1.4,+1.8,+1.6,+0.7,0.09,16,0.19,0.5,6,37.5,15.4,1,Match Report
443,Werder Bremen,2022-10-15,1.3,,Mainz 05,de Bundesliga,L 0-2,0,2,-2,67,0,0,0,0,1.3,1.3,+0.2,+0.2,1,1.2,-1.3,-1.3,-1,0.09,14,0,0,3,21.4,18.9,0,Match Report
444,Mainz 05,2022-10-15,1.1,@,Werder Bremen,de Bundesliga,W 2-0,2,0,+2,33,2,0,0,0,1.1,1.1,-0.2,-0.2,0.9,0.9,+0.9,+0.9,+1.1,0.1,11,0.18,0.4,5,45.5,16.5,0,Match Report
445,RB Leipzig,2022-10-15,2.9,,Hertha BSC,de Bundesliga,W 3-2,3,2,+1,60,3,0,0,0,2.9,2.9,+0.6,+1.4,2.2,1.6,+0.1,+0.1,-0.2,0.22,14,0.21,0.75,4,28.6,13.6,1,Match Report
446,Bochum,2022-10-15,1.6,@,Stuttgart,de Bundesliga,L 1-4,1,4,-3,52,1,0,0,0,1.6,1.6,-0.7,+0.1,0.8,0.7,-0.6,-0.6,-0.8,0.11,15,0.07,0.2,5,33.3,19,0,Match Report
447,Leverkusen,2022-10-15,0.4,@,Eint Frankfurt,de Bundesliga,L 1-5,1,5,-4,51,1,0,0,0,0.4,0.4,-3.5,-1.9,0.4,0.4,+0.6,+0.6,+0.6,0.09,5,0.2,0.5,2,40,15.3,0,Match Report
448,Eint Frankfurt,2022-10-15,3.9,,Leverkusen,de Bundesliga,W 5-1,5,1,+4,49,3,2,2,0,3.9,2.3,+3.5,+1.9,2,2.8,+1.1,+0.7,0,0.14,17,0.18,0.38,8,47.1,17.7,0,Match Report
449,Hoffenheim,2022-10-14,3.2,@,Schalke 04,de Bundesliga,W 3-0,3,0,+3,49,1,2,2,0,3.2,1.7,+2.5,+1.0,1.7,1.4,-0.2,-0.7,-0.7,0.12,15,0.07,0.2,5,33.3,17.8,0,Match Report
450,Schalke 04,2022-10-14,0.7,,Hoffenheim,de Bundesliga,L 0-3,0,3,-3,51,0,0,0,0,0.7,0.7,-2.5,-1,0.4,0.8,-0.7,-0.7,-0.4,0.05,15,0,0,2,13.3,17.8,1,Match Report
451,Hertha BSC,2022-10-09,1.6,,Freiburg,de Bundesliga,D 2-2,2,2,0,42,1,1,1,0,1.6,0.8,+0.6,-0.2,0.7,0.7,+0.4,+0.2,+0.3,0.07,12,0.08,0.5,2,16.7,22.8,0,Match Report
452,Gladbach,2022-10-09,3,,Köln,de Bundesliga,W 5-2,5,2,+3,65,4,1,1,0,3,2.2,+1.7,+1.7,2,2,+2.0,+1.8,+1.0,0.17,13,0.31,0.8,5,38.5,18.1,1,Match Report
453,Stuttgart,2022-10-09,1,,Union Berlin,de Bundesliga,L 0-1,0,1,-1,52,0,0,0,0,1,1,+0.3,+0.3,1,1,-1,-1,-1,0.12,9,0,0,3,33.3,13.7,1,Match Report
454,Union Berlin,2022-10-09,0.7,@,Stuttgart,de Bundesliga,W 1-0,1,0,+1,48,1,0,0,0,0.7,0.7,-0.3,-0.3,0.6,0.7,+0.3,+0.3,+0.4,0.09,7,0.14,0.25,4,57.1,15.1,0,Match Report
455,Freiburg,2022-10-09,1,@,Hertha BSC,de Bundesliga,D 2-2,2,2,0,58,2,0,0,0,1,1,-0.6,+0.2,1,1.5,+1.0,+1.0,+1.0,0.11,9,0.22,0.5,4,44.4,14.3,1,Match Report
456,Köln,2022-10-09,1.3,@,Gladbach,de Bundesliga,L 2-5,2,5,-3,35,1,1,1,0,1.3,0.5,-1.7,-1.7,0.2,0.2,+0.7,+0.5,-0.2,0.12,4,0.25,0.5,2,50,19.2,0,Match Report
457,Bayern Munich,2022-10-08,0.6,@,Dortmund,de Bundesliga,D 2-2,2,2,0,56,2,0,0,0,0.6,0.6,-1,-1,0.4,0.9,+1.4,+1.4,+0.6,0.07,9,0.22,0.67,3,33.3,20.5,0,Match Report
458,Augsburg,2022-10-08,2,,Wolfsburg,de Bundesliga,D 1-1,1,1,0,49,1,0,0,0,2,2,+0.2,+0.2,1.5,1.3,-1,-1,-1.5,0.12,17,0.06,0.2,5,29.4,14.8,0,Match Report
459,Wolfsburg,2022-10-08,1.8,@,Augsburg,de Bundesliga,D 1-1,1,1,0,51,1,0,0,0,1.8,1.8,-0.2,-0.2,1.6,2.1,-0.8,-0.8,-0.6,0.17,11,0.09,0.14,7,63.6,14.9,0,Match Report
460,Mainz 05,2022-10-08,0.6,,RB Leipzig,de Bundesliga,D 1-1,1,1,0,37,1,0,0,0,0.6,0.6,-0.5,-0.5,0.5,0.4,+0.4,+0.4,+0.5,0.06,9,0.11,0.33,3,33.3,19.7,0,Match Report
461,RB Leipzig,2022-10-08,1,@,Mainz 05,de Bundesliga,D 1-1,1,1,0,63,1,0,0,0,1,1,+0.5,+0.5,1.1,1.5,0,0,-0.1,0.09,13,0.08,0.33,3,23.1,19,0,Match Report
462,Dortmund,2022-10-08,1.6,,Bayern Munich,de Bundesliga,D 2-2,2,2,0,44,2,0,0,0,1.6,1.6,+1.0,+1.0,1.5,1.6,+0.4,+0.4,+0.5,0.14,12,0.17,0.33,6,50,15.5,0,Match Report
463,Bochum,2022-10-08,0.6,,Eint Frankfurt,de Bundesliga,W 3-0,3,0,+3,46,2,0,0,0,0.6,0.6,-0.3,-0.3,0.4,0.3,+1.4,+1.4,+1.6,0.06,11,0.18,0.4,5,45.5,18.9,1,Match Report
464,Schalke 04,2022-10-08,0.4,@,Leverkusen,de Bundesliga,L 0-4,0,4,-4,40,0,0,0,0,0.4,0.4,-1.1,-1.1,0.4,0.4,-0.4,-0.4,-0.4,0.2,2,0,0,1,50,9.1,0,Match Report
465,Leverkusen,2022-10-08,1.5,,Schalke 04,de Bundesliga,W 4-0,4,0,+4,60,4,0,0,0,1.5,1.5,+1.1,+1.1,1.5,1.5,+2.5,+2.5,+2.5,0.12,13,0.31,0.57,7,53.8,16.1,0,Match Report
466,Eint Frankfurt,2022-10-08,0.9,@,Bochum,de Bundesliga,L 0-3,0,3,-3,54,0,0,0,0,0.9,0.9,+0.3,+0.3,0.6,1.2,-0.9,-0.9,-0.6,0.07,12,0,0,2,16.7,24.1,0,Match Report
467,Hoffenheim,2022-10-07,1.7,,Werder Bremen,de Bundesliga,L 1-2,1,2,-1,46,1,0,0,0,1.7,1.7,+0.4,+1.2,1.4,1.5,-0.7,-0.7,-0.4,0.1,17,0.06,0.17,6,35.3,16.5,0,Match Report
468,Werder Bremen,2022-10-07,1.3,@,Hoffenheim,de Bundesliga,W 2-1,2,1,+1,54,1,1,1,0,1.3,0.6,-0.4,-1.2,0.6,0.7,+0.7,+0.4,+0.4,0.08,7,0.14,0.5,2,28.6,19.4,0,Match Report
469,Hoffenheim,2022-10-02,1.4,@,Hertha BSC,de Bundesliga,D 1-1,1,1,0,57,1,0,0,0,1.4,1.4,+0.5,+0.5,1.3,1,-0.4,-0.4,-0.3,0.09,16,0.06,0.25,4,25,16.5,0,Match Report
470,Augsburg,2022-10-02,1.4,@,Schalke 04,de Bundesliga,W 3-2,3,2,+1,44,3,0,0,0,1.4,1.4,-0.4,-0.4,1.3,0.7,+1.6,+1.6,+0.7,0.12,12,0.25,0.5,6,50,17.6,0,Match Report
471,Hertha BSC,2022-10-02,0.9,,Hoffenheim,de Bundesliga,D 1-1,1,1,0,43,1,0,0,0,0.9,0.9,-0.5,-0.5,0.6,0.5,+0.1,+0.1,+0.4,0.07,14,0.07,0.2,5,35.7,19.6,0,Match Report
472,Schalke 04,2022-10-02,1.8,,Augsburg,de Bundesliga,L 2-3,2,3,-1,56,2,0,0,0,1.8,1.8,+0.4,+0.4,1.5,1.1,+0.2,+0.2,+0.5,0.11,17,0.12,0.33,6,35.3,14,0,Match Report
473,Gladbach,2022-10-01,2.3,@,Werder Bremen,de Bundesliga,L 1-5,1,5,-4,53,1,0,0,0,2.3,2.3,+0.4,+0.4,1.9,1.8,-1.3,-1.3,-0.9,0.18,13,0.08,0.13,8,61.5,12.8,0,Match Report
474,Wolfsburg,2022-10-01,2,,Stuttgart,de Bundesliga,W 3-2,3,2,+1,57,3,0,0,0,2,2,+0.5,+0.5,1.7,1.4,+1.0,+1.0,+1.3,0.11,19,0.16,0.5,6,31.6,18.4,0,Match Report
475,Stuttgart,2022-10-01,1.5,@,Wolfsburg,de Bundesliga,L 2-3,2,3,-1,43,2,0,0,0,1.5,1.5,-0.5,-0.5,1.4,1.7,+0.5,+0.5,+0.6,0.11,14,0.14,0.29,7,50,16.9,0,Match Report
476,Werder Bremen,2022-10-01,1.9,,Gladbach,de Bundesliga,W 5-1,5,1,+4,47,4,0,0,0,1.9,1.9,-0.4,-0.4,1.6,2.2,+2.1,+2.1,+1.4,0.14,14,0.29,0.5,8,57.1,15.4,0,Match Report
477,Union Berlin,2022-10-01,1,@,Eint Frankfurt,de Bundesliga,L 0-2,0,2,-2,53,0,0,0,0,1,1,+0.1,+0.1,0.8,1.1,-1,-1,-0.8,0.06,16,0,0,5,31.3,16.9,0,Match Report
478,Mainz 05,2022-10-01,1.6,@,Freiburg,de Bundesliga,L 1-2,1,2,-1,47,1,0,0,0,1.6,1.6,-0.3,-0.3,1.5,2.5,-0.6,-0.6,-0.5,0.11,15,0.07,0.17,6,40,19.1,1,Match Report
479,Freiburg,2022-10-01,2,,Mainz 05,de Bundesliga,W 2-1,2,1,+1,53,2,0,0,0,2,2,+0.3,+0.3,1.3,1.7,0,0,-0.3,0.19,13,0.15,0.33,6,46.2,13.8,1,Match Report
480,RB Leipzig,2022-10-01,3.9,,Bochum,de Bundesliga,W 4-0,4,0,+4,70,3,1,2,1,3.9,2.3,+3.8,+2.2,1,1,+0.1,+0.7,0,0.17,15,0.2,0.38,8,53.3,17.7,0,Match Report
481,Dortmund,2022-10-01,2.5,@,Köln,de Bundesliga,L 2-3,2,3,-1,58,1,0,0,0,2.5,2.5,+0.6,+0.6,2,1.2,-1.5,-1.5,-1,0.12,22,0.05,0.13,8,36.4,16.4,1,Match Report
482,Bochum,2022-10-01,0.1,@,RB Leipzig,de Bundesliga,L 0-4,0,4,-4,30,0,0,0,0,0.1,0.1,-3.8,-2.2,0.1,0.2,-0.1,-0.1,-0.1,0.06,2,0,0,1,50,11.7,0,Match Report
483,Köln,2022-10-01,1.9,,Dortmund,de Bundesliga,W 3-2,3,2,+1,42,3,0,0,0,1.9,1.9,-0.6,-0.6,1.4,1,+1.1,+1.1,+1.6,0.09,21,0.14,0.3,10,47.6,16.1,0,Match Report
484,Eint Frankfurt,2022-10-01,0.8,,Union Berlin,de Bundesliga,W 2-0,2,0,+2,47,2,0,0,0,0.8,0.8,-0.1,-0.1,0.5,0.7,+1.2,+1.2,+0.5,0.07,13,0.15,0.5,4,30.8,23,1,Match Report
485,Bayern Munich,2022-09-30,1.9,,Leverkusen,de Bundesliga,W 4-0,4,0,+4,62,4,0,0,0,1.9,1.9,+1.0,+1.0,1.5,1.9,+2.1,+2.1,+1.5,0.09,20,0.2,0.44,9,45,16.6,2,Match Report
486,Leverkusen,2022-09-30,0.8,@,Bayern Munich,de Bundesliga,L 0-4,0,4,-4,38,0,0,0,0,0.8,0.8,-1,-1,0.8,0.7,-0.8,-0.8,-0.8,0.08,10,0,0,5,50,16.4,0,Match Report
487,Hoffenheim,2022-09-18,0.7,,Freiburg,de Bundesliga,D 0-0,0,0,0,50,0,0,0,0,0.7,0.7,-0.3,-0.3,0.5,0.5,-0.7,-0.7,-0.5,0.07,10,0,0,3,30,17.9,0,Match Report
488,Wolfsburg,2022-09-18,0.3,@,Union Berlin,de Bundesliga,L 0-2,0,2,-2,52,0,0,0,0,0.3,0.3,-1.1,-1.1,0.2,0.1,-0.3,-0.3,-0.2,0.05,5,0,,0,0,19.5,0,Match Report
489,Union Berlin,2022-09-18,1.4,,Wolfsburg,de Bundesliga,W 2-0,2,0,+2,48,2,0,0,0,1.4,1.4,+1.1,+1.1,1.3,1.4,+0.6,+0.6,+0.7,0.09,16,0.13,0.5,4,25,18.4,0,Match Report
490,Freiburg,2022-09-18,1,@,Hoffenheim,de Bundesliga,D 0-0,0,0,0,50,0,0,0,0,1,1,+0.3,+0.3,0.9,0.9,-1,-1,-0.9,0.07,14,0,0,4,28.6,18.1,0,Match Report
491,Bochum,2022-09-18,0.2,,Köln,de Bundesliga,D 1-1,1,1,0,35,0,0,0,0,0.2,0.2,-1.9,-1.9,0.2,0.5,-0.2,-0.2,-0.2,0.03,7,0,,0,0,26.4,0,Match Report
492,Köln,2022-09-18,2.1,@,Bochum,de Bundesliga,D 1-1,1,1,0,65,1,0,0,0,2.1,2.1,+1.9,+1.9,1.7,1.6,-1.1,-1.1,-1.7,0.12,18,0.06,0.33,3,16.7,15.3,0,Match Report
493,Bayern Munich,2022-09-17,1.6,@,Augsburg,de Bundesliga,L 0-1,0,1,-1,76,0,0,0,0,1.6,1.6,-0.1,-0.1,1.5,2,-1.6,-1.6,-1.5,0.09,19,0,0,6,31.6,18.8,0,Match Report
494,Augsburg,2022-09-17,1.7,,Bayern Munich,de Bundesliga,W 1-0,1,0,+1,24,1,0,0,0,1.7,1.7,+0.1,+0.1,1,0.9,-0.7,-0.7,0,0.18,10,0.1,0.25,4,40,12.9,0,Match Report
495,Gladbach,2022-09-17,2.7,,RB Leipzig,de Bundesliga,W 3-0,3,0,+3,45,3,0,0,0,2.7,2.7,+1.8,+1.8,2.5,1.5,+0.3,+0.3,-0.5,0.13,21,0.14,0.3,10,47.6,18,0,Match Report
496,Stuttgart,2022-09-17,1,,Eint Frankfurt,de Bundesliga,L 1-3,1,3,-2,56,1,0,0,0,1,1,0,0,0.8,1,0,0,+0.2,0.07,15,0.07,0.5,2,13.3,17.7,1,Match Report
497,Werder Bremen,2022-09-17,2.1,@,Leverkusen,de Bundesliga,D 1-1,1,1,0,46,1,0,0,0,2.1,2.1,+0.3,+0.3,1.7,1.2,-1.1,-1.1,-1.7,0.11,19,0.05,0.14,7,36.8,16.7,1,Match Report
498,RB Leipzig,2022-09-17,0.9,@,Gladbach,de Bundesliga,L 0-3,0,3,-3,55,0,0,0,0,0.9,0.9,-1.8,-1.8,0.7,1.3,-0.9,-0.9,-0.7,0.07,12,0,0,5,41.7,14.8,0,Match Report
499,Dortmund,2022-09-17,1.8,,Schalke 04,de Bundesliga,W 1-0,1,0,+1,65,1,0,0,0,1.8,1.8,+1.7,+1.7,1.6,2.1,-0.8,-0.8,-0.6,0.11,17,0.06,0.2,5,29.4,14.1,0,Match Report
500,Schalke 04,2022-09-17,0.1,@,Dortmund,de Bundesliga,L 0-1,0,1,-1,35,0,0,0,0,0.1,0.1,-1.7,-1.7,0,0.2,-0.1,-0.1,0,0.02,3,0,,0,0,19.4,0,Match Report
501,Leverkusen,2022-09-17,1.8,,Werder Bremen,de Bundesliga,D 1-1,1,1,0,54,1,0,0,0,1.8,1.8,-0.3,-0.3,1.3,1.4,-0.8,-0.8,-0.3,0.1,19,0.05,0.14,7,36.8,15,0,Match Report
502,Eint Frankfurt,2022-09-17,1,@,Stuttgart,de Bundesliga,W 3-1,3,1,+2,44,3,0,0,0,1,1,0,0,0.7,0.7,+2.0,+2.0,+0.3,0.08,13,0.23,0.38,8,61.5,18.6,2,Match Report
503,Hertha BSC,2022-09-16,0.4,@,Mainz 05,de Bundesliga,D 1-1,1,1,0,43,1,0,0,0,0.4,0.4,-0.3,-0.3,0.4,0.5,+0.6,+0.6,+0.6,0.1,4,0.25,0.5,2,50,19.4,0,Match Report
504,Mainz 05,2022-09-16,0.7,,Hertha BSC,de Bundesliga,D 1-1,1,1,0,57,1,0,0,0,0.7,0.7,+0.3,+0.3,0.4,1.4,+0.3,+0.3,-0.4,0.07,11,0.09,0.5,2,18.2,16.6,0,Match Report
505,Gladbach,2022-09-11,1.2,@,Freiburg,de Bundesliga,D 0-0,0,0,0,57,0,0,0,0,1.2,1.2,+0.1,+0.1,1.1,0.8,-1.2,-1.2,-1.1,0.09,14,0,0,5,35.7,15,0,Match Report
506,Union Berlin,2022-09-11,1.5,@,Köln,de Bundesliga,W 1-0,1,0,+1,47,0,0,1,1,1.5,0.7,+0.9,+0.1,0.6,1.2,-1.5,-0.7,-0.6,0.06,11,0,0,2,18.2,18.7,0,Match Report
507,Freiburg,2022-09-11,1.1,,Gladbach,de Bundesliga,D 0-0,0,0,0,43,0,0,0,0,1.1,1.1,-0.1,-0.1,1.1,1.6,-1.1,-1.1,-1.1,0.09,12,0,0,7,58.3,14.6,0,Match Report
508,Köln,2022-09-11,0.6,,Union Berlin,de Bundesliga,L 0-1,0,1,-1,53,0,0,0,0,0.6,0.6,-0.9,-0.1,0.6,0.5,-0.6,-0.6,-0.6,0.07,8,0,0,3,37.5,14.8,0,Match Report
509,Hoffenheim,2022-09-10,4.2,,Mainz 05,de Bundesliga,W 4-1,4,1,+3,64,4,0,1,1,4.2,3.4,+3.5,+2.7,3.4,3.6,-0.2,+0.6,+0.6,0.17,20,0.2,0.44,9,45,15.4,1,Match Report
510,Bayern Munich,2022-09-10,2.2,,Stuttgart,de Bundesliga,D 2-2,2,2,0,66,2,0,0,0,2.2,2.2,+0.9,+1.7,1.8,1.4,-0.2,-0.2,+0.2,0.12,19,0.11,0.33,6,31.6,17.5,1,Match Report
511,Hertha BSC,2022-09-10,1.9,,Leverkusen,de Bundesliga,D 2-2,2,2,0,42,2,0,0,0,1.9,1.9,+0.6,+0.6,1.4,1.3,+0.1,+0.1,-0.4,0.12,17,0.12,0.33,6,35.3,17.8,2,Match Report
512,Wolfsburg,2022-09-10,1,@,Eint Frankfurt,de Bundesliga,W 1-0,1,0,+1,38,1,0,0,0,1,1,+0.3,+0.3,1,0.7,0,0,0,0.14,7,0.14,0.33,3,42.9,12.3,0,Match Report
513,Stuttgart,2022-09-10,1.2,@,Bayern Munich,de Bundesliga,D 2-2,2,2,0,34,1,1,1,0,1.2,0.4,-0.9,-1.7,0.4,0.4,+0.8,+0.6,+0.6,0.07,6,0.17,0.5,2,33.3,23.9,0,Match Report
514,Mainz 05,2022-09-10,0.7,@,Hoffenheim,de Bundesliga,L 1-4,1,4,-3,36,1,0,0,0,0.7,0.7,-3.5,-2.7,0.4,1.3,+0.3,+0.3,-0.4,0.08,9,0.11,0.5,2,22.2,18.3,0,Match Report
515,RB Leipzig,2022-09-10,2,,Dortmund,de Bundesliga,W 3-0,3,0,+3,45,3,0,0,0,2,2,+1.4,+1.4,1.8,1,+1.0,+1.0,+1.2,0.14,15,0.2,0.6,5,33.3,15.3,0,Match Report
516,Dortmund,2022-09-10,0.6,@,RB Leipzig,de Bundesliga,L 0-3,0,3,-3,55,0,0,0,0,0.6,0.6,-1.4,-1.4,0.5,0.6,-0.6,-0.6,-0.5,0.12,5,0,,0,0,12.8,0,Match Report
517,Bochum,2022-09-10,1.1,@,Schalke 04,de Bundesliga,L 1-3,1,3,-2,55,1,0,0,0,1.1,1.1,-0.3,-0.3,0.9,1.1,-0.1,-0.1,+0.1,0.11,10,0.1,0.5,2,20,16.5,0,Match Report
518,Schalke 04,2022-09-10,1.5,,Bochum,de Bundesliga,W 3-1,3,1,+2,45,2,0,0,0,1.5,1.5,+0.3,+0.3,0.9,0.9,+0.5,+0.5,+0.1,0.08,20,0.1,0.25,8,40,19.8,1,Match Report
519,Leverkusen,2022-09-10,1.3,@,Hertha BSC,de Bundesliga,D 2-2,2,2,0,58,2,0,0,0,1.3,1.3,-0.6,-0.6,1.3,0.9,+0.7,+0.7,-0.3,0.12,11,0.18,0.4,5,45.5,18,1,Match Report
520,Eint Frankfurt,2022-09-10,0.7,,Wolfsburg,de Bundesliga,L 0-1,0,1,-1,62,0,0,0,0,0.7,0.7,-0.3,-0.3,0.5,0.7,-0.7,-0.7,-0.5,0.07,10,0,,0,0,17.1,1,Match Report
521,Augsburg,2022-09-09,1,@,Werder Bremen,de Bundesliga,W 1-0,1,0,+1,32,1,0,0,0,1,1,-0.3,+0.5,0.7,1.1,0,0,+0.3,0.07,15,0.07,0.17,6,40,22.5,0,Match Report
522,Werder Bremen,2022-09-09,1.3,,Augsburg,de Bundesliga,L 0-1,0,1,-1,68,0,0,1,1,1.3,0.4,+0.3,-0.5,0.7,1.1,-1.3,-0.4,-0.7,0.04,11,0,0,6,54.5,19.8,0,Match Report
523,Augsburg,2022-09-04,0.4,,Hertha BSC,de Bundesliga,L 0-2,0,2,-2,48,0,0,0,0,0.4,0.4,-1.7,-1.7,0.2,0.3,-0.4,-0.4,-0.2,0.06,7,0,0,1,14.3,21.6,1,Match Report
524,Hertha BSC,2022-09-04,2.1,@,Augsburg,de Bundesliga,W 2-0,2,0,+2,52,2,0,0,0,2.1,2.1,+1.7,+1.7,2,1.8,-0.1,-0.1,0,0.14,15,0.13,0.33,6,40,16.5,0,Match Report
525,Gladbach,2022-09-04,1.2,,Mainz 05,de Bundesliga,L 0-1,0,1,-1,53,0,0,0,0,1.2,1.2,+0.6,+0.6,1.1,1.4,-1.2,-1.2,-1.1,0.08,14,0,0,2,14.3,16.8,0,Match Report
526,Mainz 05,2022-09-04,0.6,@,Gladbach,de Bundesliga,W 1-0,1,0,+1,47,1,0,0,0,0.6,0.6,-0.6,-0.6,0.3,0.8,+0.4,+0.4,-0.3,0.06,11,0.09,0.25,4,36.4,17.6,2,Match Report
527,Bayern Munich,2022-09-03,1.5,@,Union Berlin,de Bundesliga,D 1-1,1,1,0,74,1,0,0,0,1.5,1.5,+1.2,+1.2,1.2,1.7,-0.5,-0.5,-1.2,0.07,21,0.05,0.17,6,28.6,18.1,0,Match Report
528,Wolfsburg,2022-09-03,1,,Köln,de Bundesliga,L 2-4,2,4,-2,51,2,0,0,0,1,1,-1.7,-0.9,0.9,1.8,+1.0,+1.0,+1.1,0.12,9,0.22,0.67,3,33.3,14.5,0,Match Report
529,Stuttgart,2022-09-03,0.6,,Schalke 04,de Bundesliga,D 1-1,1,1,0,43,1,0,0,0,0.6,0.6,-1.6,-1.6,0.4,1,+0.4,+0.4,+0.6,0.05,13,0.08,0.33,3,23.1,19.2,0,Match Report
530,Werder Bremen,2022-09-03,2,@,Bochum,de Bundesliga,W 2-0,2,0,+2,50,1,1,1,0,2,1.2,+1.2,+0.4,1,0.8,0,-0.2,0,0.08,15,0.07,0.17,6,40,18.9,1,Match Report
531,Union Berlin,2022-09-03,0.3,,Bayern Munich,de Bundesliga,D 1-1,1,1,0,26,1,0,0,0,0.3,0.3,-1.2,-1.2,0,0.3,+0.7,+0.7,+1.0,0.04,7,0.14,0.5,2,28.6,24.4,0,Match Report
532,Freiburg,2022-09-03,1.9,@,Leverkusen,de Bundesliga,W 3-2,3,2,+1,50,3,0,0,0,1.9,1.9,+0.1,+0.1,1.9,1.3,+1.1,+1.1,+1.1,0.32,6,0.5,1,3,50,10.1,1,Match Report
533,RB Leipzig,2022-09-03,0.2,@,Eint Frankfurt,de Bundesliga,L 0-4,0,4,-4,56,0,0,0,0,0.2,0.2,-2.9,-2.1,0.1,0.5,-0.2,-0.2,-0.1,0.04,4,0,,0,0,12.2,0,Match Report
534,Bochum,2022-09-03,0.8,,Werder Bremen,de Bundesliga,L 0-2,0,2,-2,50,0,0,0,0,0.8,0.8,-1.2,-0.4,0.7,1.2,-0.8,-0.8,-0.7,0.04,19,0,0,5,26.3,19.6,0,Match Report
535,Köln,2022-09-03,2.7,@,Wolfsburg,de Bundesliga,W 4-2,4,2,+2,49,2,1,1,0,2.7,1.9,+1.7,+0.9,1.9,1.4,+0.3,+0.1,+0.1,0.11,17,0.12,0.5,4,23.5,16.5,0,Match Report
536,Schalke 04,2022-09-03,2.3,@,Stuttgart,de Bundesliga,D 1-1,1,1,0,57,1,0,0,0,2.3,2.3,+1.6,+1.6,1.7,1.3,-1.3,-1.3,-0.7,0.19,12,0.08,0.5,2,16.7,14.7,0,Match Report
537,Leverkusen,2022-09-03,1.8,,Freiburg,de Bundesliga,L 2-3,2,3,-1,50,2,0,0,0,1.8,1.8,-0.1,-0.1,1.1,1.1,+0.2,+0.2,-0.1,0.12,15,0.13,0.33,6,40,14.4,0,Match Report
538,Eint Frankfurt,2022-09-03,3.1,,RB Leipzig,de Bundesliga,W 4-0,4,0,+4,44,3,1,1,0,3.1,2.3,+2.9,+2.1,1.3,1.6,+0.9,+0.7,+0.7,0.18,13,0.23,0.38,8,61.5,16.3,0,Match Report
539,Hoffenheim,2022-09-02,0.5,@,Dortmund,de Bundesliga,L 0-1,0,1,-1,51,0,0,0,0,0.5,0.5,-1.5,-1.5,0.2,0.4,-0.5,-0.5,-0.2,0.06,7,0,0,2,28.6,15.8,1,Match Report
540,Dortmund,2022-09-02,2,,Hoffenheim,de Bundesliga,W 1-0,1,0,+1,49,1,0,0,0,2,2,+1.5,+1.5,1.5,1.3,-1,-1,-0.5,0.14,15,0.07,0.2,5,33.3,13.3,0,Match Report
541,Stuttgart,2022-08-28,2.1,@,Köln,de Bundesliga,D 0-0,0,0,0,37,0,0,0,0,2.1,2.1,+1.5,+1.5,1.9,1.2,-2.1,-2.1,-1.9,0.15,14,0,0,5,35.7,15.4,0,Match Report
