Rk,Team,Date,xG,Venue,Opp,Comp,Result,GF,GA,GD,Poss,G-PK,PK,PKatt,PKm,xG,npxG,xGD,npxGD,xAG,xA,G-xG,np:G-xG,A-xAG,npxG/Sh,Sh,G/Sh,G/SoT,SoT,SoT%,Dist,FK,Match Report
324,Eint Frankfurt,2024-01-13,1.1,@,RB Leipzig,de Bundesliga,W 1-0,1,0,+1,38,1,0,0,0,1.1,1.1,-2.4,-2.4,1.1,0.5,-0.1,-0.1,-0.1,0.22,5,0.2,1,1,20,12.9,0,Match Report
325,Hoffenheim,2024-01-12,1.2,@,Bayern Munich,de Bundesliga,L 0-3,0,3,-3,39,0,0,0,0,1.2,1.2,-1.5,-1.5,0.9,1,-1.2,-1.2,-0.9,0.11,11,0,0,4,36.4,18.2,0,Match Report
326,Bayern Munich,2024-01-12,2.8,,Hoffenheim,de Bundesliga,W 3-0,3,0,+3,61,3,0,0,0,2.8,2.8,+1.5,+1.5,2.3,3,+0.2,+0.2,+0.7,0.1,27,0.11,0.27,11,40.7,17.6,0,Match Report
327,Bayern Munich,2023-12-20,2.5,@,Wolfsburg,de Bundesliga,W 2-1,2,1,+1,61,2,0,0,0,2.5,2.5,+2.1,+2.1,2.1,2.2,-0.5,-0.5,-0.1,0.14,21,0.1,0.29,7,33.3,17.9,2,Match Report
328,Augsburg,2023-12-20,0.2,@,Stuttgart,de Bundesliga,L 0-3,0,3,-3,34,0,0,0,0,0.2,0.2,-2.3,-2.3,0.2,0.4,-0.2,-0.2,-0.2,0.04,6,0,0,4,66.7,16.8,0,Match Report
329,Heidenheim,2023-12-20,1.9,,Freiburg,de Bundesliga,W 3-2,3,2,+1,53,2,0,0,0,1.9,1.9,0,+0.8,1.6,1.4,+0.1,+0.1,+0.4,0.13,15,0.13,0.67,3,20,14.5,1,Match Report
330,Gladbach,2023-12-20,0.3,@,Eint Frankfurt,de Bundesliga,L 1-2,1,2,-1,37,1,0,0,0,0.3,0.3,-1.1,-1.1,0.3,0.2,+0.7,+0.7,+0.7,0.05,7,0.14,0.5,2,28.6,22.4,0,Match Report
331,Wolfsburg,2023-12-20,0.3,,Bayern Munich,de Bundesliga,L 1-2,1,2,-1,39,1,0,0,0,0.3,0.3,-2.1,-2.1,0.2,0.5,+0.7,+0.7,+0.8,0.07,5,0.2,0.25,4,80,21,0,Match Report
332,Stuttgart,2023-12-20,2.6,,Augsburg,de Bundesliga,W 3-0,3,0,+3,66,3,0,0,0,2.6,2.6,+2.3,+2.3,1.9,1.5,+0.4,+0.4,+1.1,0.15,17,0.18,0.38,8,47.1,17.7,0,Match Report
333,Union Berlin,2023-12-20,1.5,,Köln,de Bundesliga,W 2-0,2,0,+2,40,2,0,0,0,1.5,1.5,+0.7,+0.7,0.9,0.4,+0.5,+0.5,+1.1,0.15,11,0.18,0.33,6,54.5,13.2,0,Match Report
334,Freiburg,2023-12-20,1.8,@,Heidenheim,de Bundesliga,L 2-3,2,3,-1,47,1,1,1,0,1.8,1.1,0,-0.8,0.9,0.7,+0.2,-0.1,+0.1,0.11,10,0.1,0.33,3,30,16.2,0,Match Report
335,Bochum,2023-12-20,0.4,@,Leverkusen,de Bundesliga,L 0-4,0,4,-4,31,0,0,0,0,0.4,0.4,-2.9,-2.1,0.2,0.6,-0.4,-0.4,-0.2,0.06,6,0,0,1,16.7,15.5,0,Match Report
336,Köln,2023-12-20,0.8,@,Union Berlin,de Bundesliga,L 0-2,0,2,-2,60,0,0,0,0,0.8,0.8,-0.7,-0.7,0.4,0.5,-0.8,-0.8,-0.4,0.05,16,0,0,7,43.8,19.4,1,Match Report
337,Leverkusen,2023-12-20,3.3,,Bochum,de Bundesliga,W 4-0,4,0,+4,69,3,1,1,0,3.3,2.5,+2.9,+2.1,2.5,2.7,+0.7,+0.5,+0.5,0.17,15,0.2,0.43,7,46.7,13.9,0,Match Report
338,Eint Frankfurt,2023-12-20,1.4,,Gladbach,de Bundesliga,W 2-1,2,1,+1,63,2,0,0,0,1.4,1.4,+1.1,+1.1,0.5,0.9,+0.6,+0.6,+0.5,0.1,14,0.14,0.33,6,42.9,16.1,1,Match Report
339,Hoffenheim,2023-12-19,3.5,,Darmstadt 98,de Bundesliga,D 3-3,3,3,0,45,2,1,1,0,3.5,2.7,+2.6,+1.9,2.7,1.5,-0.5,-0.7,-0.7,0.21,13,0.15,0.67,3,23.1,14.1,1,Match Report
340,Werder Bremen,2023-12-19,1.5,,RB Leipzig,de Bundesliga,D 1-1,1,1,0,45,1,0,0,0,1.5,1.5,-0.2,-0.2,1.3,1.1,-0.5,-0.5,-0.3,0.14,11,0.09,1,1,9.1,15.1,1,Match Report
341,Darmstadt 98,2023-12-19,0.8,@,Hoffenheim,de Bundesliga,D 3-3,3,3,0,55,3,0,0,0,0.8,0.8,-2.6,-1.9,0.8,0.8,+2.2,+2.2,+2.2,0.06,15,0.2,1,3,20,20.2,0,Match Report
342,Mainz 05,2023-12-19,0.9,@,Dortmund,de Bundesliga,D 1-1,1,1,0,35,1,0,0,0,0.9,0.9,-0.2,-0.2,0.8,0.7,+0.1,+0.1,+0.2,0.09,11,0.09,0.17,6,54.5,20.3,1,Match Report
343,RB Leipzig,2023-12-19,1.7,@,Werder Bremen,de Bundesliga,D 1-1,1,1,0,55,1,0,0,0,1.7,1.7,+0.2,+0.2,1,1.4,-0.7,-0.7,-1,0.11,17,0.06,0.13,8,47.1,16.1,0,Match Report
344,Dortmund,2023-12-19,1.2,,Mainz 05,de Bundesliga,D 1-1,1,1,0,65,1,0,0,0,1.2,1.2,+0.2,+0.2,1,1.1,-0.2,-0.2,-1,0.05,22,0.05,0.14,7,31.8,19.5,1,Match Report
345,Bayern Munich,2023-12-17,2.8,,Stuttgart,de Bundesliga,W 3-0,3,0,+3,38,3,0,0,0,2.8,2.8,+2.4,+2.4,2.2,1.9,+0.2,+0.2,-0.2,0.17,17,0.18,0.38,8,47.1,14.3,1,Match Report
346,Stuttgart,2023-12-17,0.4,@,Bayern Munich,de Bundesliga,L 0-3,0,3,-3,62,0,0,0,0,0.4,0.4,-2.4,-2.4,0.3,0.8,-0.4,-0.4,-0.3,0.07,6,0,0,2,33.3,17,0,Match Report
347,Freiburg,2023-12-17,3,,Köln,de Bundesliga,W 2-0,2,0,+2,52,2,0,0,0,3,3,+1.9,+1.9,1.7,1.8,-1,-1,+0.3,0.15,22,0.09,0.29,7,31.8,15.2,0,Match Report
348,Köln,2023-12-17,1.2,@,Freiburg,de Bundesliga,L 0-2,0,2,-2,48,0,0,0,0,1.2,1.2,-1.9,-1.9,1,0.7,-1.2,-1.2,-1,0.17,7,0,0,1,14.3,18.4,1,Match Report
349,Leverkusen,2023-12-17,2.5,,Eint Frankfurt,de Bundesliga,W 3-0,3,0,+3,61,3,0,0,0,2.5,2.5,+2.3,+2.3,1.5,1,+0.5,+0.5,+0.5,0.19,14,0.21,0.6,5,35.7,16.1,1,Match Report
350,Eint Frankfurt,2023-12-17,0.2,@,Leverkusen,de Bundesliga,L 0-3,0,3,-3,39,0,0,0,0,0.2,0.2,-2.3,-2.3,0.2,0.6,-0.2,-0.2,-0.2,0.06,4,0,0,2,50,19.8,0,Match Report
351,Hoffenheim,2023-12-16,0.8,@,RB Leipzig,de Bundesliga,L 1-3,1,3,-2,43,1,0,0,0,0.8,0.8,-2,-2,0.7,0.9,+0.2,+0.2,+0.3,0.09,9,0.11,0.25,4,44.4,12.5,1,Match Report
352,Augsburg,2023-12-16,1.8,,Dortmund,de Bundesliga,D 1-1,1,1,0,37,1,0,0,0,1.8,1.8,-0.8,-0.8,1.4,1.1,-0.8,-0.8,-0.4,0.09,20,0.05,0.33,3,15,17,0,Match Report
353,Heidenheim,2023-12-16,0.5,@,Mainz 05,de Bundesliga,W 1-0,1,0,+1,35,1,0,0,0,0.5,0.5,-1.1,-1.1,0.5,0.6,+0.5,+0.5,+0.5,0.09,6,0.17,0.5,2,33.3,18.4,0,Match Report
354,Wolfsburg,2023-12-16,0.6,@,Darmstadt 98,de Bundesliga,W 1-0,1,0,+1,37,1,0,0,0,0.6,0.6,0,0,0.6,0.6,+0.4,+0.4,+0.4,0.06,11,0.09,0.5,2,18.2,24.2,0,Match Report
355,Darmstadt 98,2023-12-16,0.6,,Wolfsburg,de Bundesliga,L 0-1,0,1,-1,63,0,0,0,0,0.6,0.6,0,0,0.4,1.1,-0.6,-0.6,-0.4,0.05,13,0,0,4,30.8,20.9,1,Match Report
356,Union Berlin,2023-12-16,0.7,@,Bochum,de Bundesliga,L 0-3,0,3,-3,51,0,0,0,0,0.7,0.7,-2.1,-1.3,0.6,0.7,-0.7,-0.7,-0.6,0.07,9,0,0,1,11.1,13,0,Match Report
357,Mainz 05,2023-12-16,1.6,,Heidenheim,de Bundesliga,L 0-1,0,1,-1,65,0,0,0,0,1.6,1.6,+1.1,+1.1,1.4,1.3,-1.6,-1.6,-1.4,0.09,19,0,0,3,15.8,15,1,Match Report
358,RB Leipzig,2023-12-16,2.8,,Hoffenheim,de Bundesliga,W 3-1,3,1,+2,57,3,0,0,0,2.8,2.8,+2.0,+2.0,1.7,2.3,+0.2,+0.2,-0.7,0.14,22,0.14,0.3,10,45.5,15,1,Match Report
359,Dortmund,2023-12-16,2.6,@,Augsburg,de Bundesliga,D 1-1,1,1,0,63,1,0,0,0,2.6,2.6,+0.8,+0.8,2.3,2.5,-1.6,-1.6,-1.3,0.11,24,0.04,0.14,7,29.2,16.4,0,Match Report
360,Bochum,2023-12-16,2.8,,Union Berlin,de Bundesliga,W 3-0,3,0,+3,49,2,1,1,0,2.8,2,+2.1,+1.3,1.4,1.2,+0.2,0,-0.4,0.1,21,0.1,0.33,6,28.6,17.9,1,Match Report
361,Gladbach,2023-12-15,1.4,,Werder Bremen,de Bundesliga,D 2-2,2,2,0,50,2,0,0,0,1.4,1.4,-0.1,-0.1,1.3,0.9,+0.6,+0.6,+0.7,0.1,14,0.14,0.5,4,28.6,18.9,0,Match Report
362,Werder Bremen,2023-12-15,1.6,@,Gladbach,de Bundesliga,D 2-2,2,2,0,50,2,0,0,0,1.6,1.6,+0.1,+0.1,1.5,1.1,+0.4,+0.4,+0.5,0.13,12,0.17,0.4,5,41.7,14.5,0,Match Report
363,Stuttgart,2023-12-10,2.6,,Leverkusen,de Bundesliga,D 1-1,1,1,0,52,1,0,0,0,2.6,2.6,+1.4,+1.4,2,1.6,-1.6,-1.6,-1,0.12,22,0.05,0.1,10,45.5,20.1,1,Match Report
364,Mainz 05,2023-12-10,1.4,@,Köln,de Bundesliga,D 0-0,0,0,0,46,0,0,0,0,1.4,1.4,+1.1,+1.1,1,0.8,-1.4,-1.4,-1,0.11,13,0,0,5,38.5,14.6,0,Match Report
365,Köln,2023-12-10,0.3,,Mainz 05,de Bundesliga,D 0-0,0,0,0,54,0,0,0,0,0.3,0.3,-1.1,-1.1,0.2,0.8,-0.3,-0.3,-0.2,0.06,5,0,0,3,60,22.3,0,Match Report
366,Leverkusen,2023-12-10,1.3,@,Stuttgart,de Bundesliga,D 1-1,1,1,0,48,1,0,0,0,1.3,1.3,-1.4,-1.4,1.3,1.9,-0.3,-0.3,-0.3,0.07,18,0.06,0.2,5,27.8,14.9,0,Match Report
367,Bayern Munich,2023-12-09,2.1,@,Eint Frankfurt,de Bundesliga,L 1-5,1,5,-4,64,1,0,0,0,2.1,2.1,+0.8,+0.8,1.5,2,-1.1,-1.1,-0.5,0.1,20,0.05,0.25,4,20,14.9,0,Match Report
368,Augsburg,2023-12-09,0.7,@,Werder Bremen,de Bundesliga,L 0-2,0,2,-2,52,0,0,0,0,0.7,0.7,-0.8,-0.8,0.4,0.8,-0.7,-0.7,-0.4,0.07,11,0,0,1,9.1,19.8,0,Match Report
369,Heidenheim,2023-12-09,1.4,,Darmstadt 98,de Bundesliga,W 3-2,3,2,+1,44,3,0,0,0,1.4,1.4,+0.5,+0.5,1.3,1.4,+1.6,+1.6,+1.7,0.09,16,0.19,0.43,7,43.8,17,1,Match Report
370,Gladbach,2023-12-09,1.1,@,Union Berlin,de Bundesliga,L 1-3,1,3,-2,62,1,0,0,0,1.1,1.1,-1,-0.2,1,1,-0.1,-0.1,0,0.1,11,0.09,0.33,3,27.3,20.7,0,Match Report
371,Wolfsburg,2023-12-09,1.2,,Freiburg,de Bundesliga,L 0-1,0,1,-1,58,0,0,0,0,1.2,1.2,+0.1,+0.1,0.9,1.2,-1.2,-1.2,-0.9,0.12,10,0,0,2,20,15.8,2,Match Report
372,Werder Bremen,2023-12-09,1.5,,Augsburg,de Bundesliga,W 2-0,2,0,+2,48,2,0,0,0,1.5,1.5,+0.8,+0.8,1.4,1.1,+0.5,+0.5,+0.6,0.11,14,0.14,0.4,5,35.7,17.9,0,Match Report
373,Darmstadt 98,2023-12-09,0.9,@,Heidenheim,de Bundesliga,L 2-3,2,3,-1,56,1,0,0,0,0.9,0.9,-0.5,-0.5,0.7,0.9,+0.1,+0.1,+0.3,0.05,20,0.05,0.14,7,35,20.9,0,Match Report
374,Union Berlin,2023-12-09,2.1,,Gladbach,de Bundesliga,W 3-1,3,1,+2,38,2,1,1,0,2.1,1.3,+1.0,+0.2,0.9,1.1,+0.9,+0.7,-0.9,0.08,15,0.13,0.4,5,33.3,16.8,1,Match Report
375,Freiburg,2023-12-09,1.1,@,Wolfsburg,de Bundesliga,W 1-0,1,0,+1,42,1,0,0,0,1.1,1.1,-0.1,-0.1,0.9,0.8,-0.1,-0.1,+0.1,0.27,4,0.25,1,1,25,13,0,Match Report
376,RB Leipzig,2023-12-09,2.8,@,Dortmund,de Bundesliga,W 3-2,3,2,+1,47,2,0,0,0,2.8,2.8,+1.4,+1.4,1.6,2.7,-0.8,-0.8,-0.6,0.11,26,0.08,0.25,8,30.8,16.6,1,Match Report
377,Dortmund,2023-12-09,1.5,,RB Leipzig,de Bundesliga,L 2-3,2,3,-1,53,2,0,0,0,1.5,1.5,-1.4,-1.4,1.4,1.7,+0.5,+0.5,+0.6,0.09,18,0.11,0.33,6,33.3,16.1,0,Match Report
378,Eint Frankfurt,2023-12-09,1.3,,Bayern Munich,de Bundesliga,W 5-1,5,1,+4,36,5,0,0,0,1.3,1.3,-0.8,-0.8,0.9,0.4,+3.7,+3.7,+2.1,0.09,14,0.36,0.83,6,42.9,17.1,0,Match Report
379,Hoffenheim,2023-12-08,1.5,,Bochum,de Bundesliga,W 3-1,3,1,+2,42,2,0,0,0,1.5,1.5,0,0,1.3,1.4,+0.5,+0.5,+0.7,0.09,17,0.12,0.29,7,41.2,18.7,0,Match Report
380,Bochum,2023-12-08,1.5,@,Hoffenheim,de Bundesliga,L 1-3,1,3,-2,58,1,0,0,0,1.5,1.5,0,0,1.4,1.4,-0.5,-0.5,-0.4,0.07,22,0.05,0.2,5,22.7,21,0,Match Report
381,Augsburg,2023-12-03,1.4,,Eint Frankfurt,de Bundesliga,W 2-1,2,1,+1,36,2,0,1,1,1.4,0.6,+0.4,-0.4,0.5,1.6,+0.6,+1.4,+1.5,0.09,7,0.29,0.67,3,42.9,18.1,0,Match Report
382,Mainz 05,2023-12-03,2.3,,Freiburg,de Bundesliga,L 0-1,0,1,-1,61,0,0,0,0,2.3,2.3,+1.4,+1.4,2.3,1.9,-2.3,-2.3,-2.3,0.12,20,0,0,5,25,13.9,0,Match Report
383,Freiburg,2023-12-03,0.9,@,Mainz 05,de Bundesliga,W 1-0,1,0,+1,39,1,0,0,0,0.9,0.9,-1.4,-1.4,0.7,0.6,+0.1,+0.1,+0.3,0.07,13,0.08,0.2,5,38.5,17.1,0,Match Report
384,Dortmund,2023-12-03,0.7,@,Leverkusen,de Bundesliga,D 1-1,1,1,0,31,1,0,0,0,0.7,0.7,-1.3,-1.3,0.5,0.3,+0.3,+0.3,+0.5,0.12,6,0.17,0.5,2,33.3,15.9,0,Match Report
385,Leverkusen,2023-12-03,2.1,,Dortmund,de Bundesliga,D 1-1,1,1,0,69,1,0,0,0,2.1,2.1,+1.3,+1.3,0.8,1.9,-1.1,-1.1,-0.8,0.09,23,0.04,0.17,6,26.1,20.3,1,Match Report
386,Eint Frankfurt,2023-12-03,1,@,Augsburg,de Bundesliga,L 1-2,1,2,-1,64,0,0,0,0,1,1,-0.4,+0.4,0.4,0.7,-1,-1,-0.4,0.08,14,0,0,6,42.9,19,1,Match Report
387,Hoffenheim,2023-12-02,1.4,@,Gladbach,de Bundesliga,L 1-2,1,2,-1,51,1,0,0,0,1.4,1.4,-0.3,+0.5,1.1,1.4,-0.4,-0.4,-0.1,0.07,19,0.05,0.2,5,26.3,18,0,Match Report
388,Heidenheim,2023-12-02,1,@,RB Leipzig,de Bundesliga,L 1-2,1,2,-1,30,1,0,0,0,1,1,-3,-2.2,0.9,0.8,0,0,+0.1,0.16,7,0.14,1,1,14.3,17.9,0,Match Report
389,Gladbach,2023-12-02,1.6,,Hoffenheim,de Bundesliga,W 2-1,2,1,+1,49,1,1,1,0,1.6,0.9,+0.3,-0.5,0.6,1,+0.4,+0.1,+0.4,0.11,8,0.13,0.5,2,25,21.9,0,Match Report
390,Wolfsburg,2023-12-02,1.3,@,Bochum,de Bundesliga,L 1-3,1,3,-2,56,1,0,0,0,1.3,1.3,-0.2,-0.2,1,1,-0.3,-0.3,0,0.08,16,0.06,0.17,6,37.5,19,1,Match Report
391,Stuttgart,2023-12-02,3.5,,Werder Bremen,de Bundesliga,W 2-0,2,0,+2,58,1,1,1,0,3.5,2.7,+2.6,+1.8,2.1,2.2,-1.5,-1.7,-2.1,0.15,18,0.06,0.2,5,27.8,15.6,0,Match Report
392,Werder Bremen,2023-12-02,0.8,@,Stuttgart,de Bundesliga,L 0-2,0,2,-2,42,0,0,0,0,0.8,0.8,-2.6,-1.8,0.7,0.6,-0.8,-0.8,-0.7,0.07,12,0,0,3,25,15.2,0,Match Report
393,RB Leipzig,2023-12-02,4,,Heidenheim,de Bundesliga,W 2-1,2,1,+1,70,1,1,1,0,4,3.3,+3.0,+2.2,2.9,2.2,-2,-2.3,-1.9,0.15,22,0.05,0.14,7,31.8,15.2,0,Match Report
394,Bochum,2023-12-02,1.5,,Wolfsburg,de Bundesliga,W 3-1,3,1,+2,44,3,0,0,0,1.5,1.5,+0.2,+0.2,1.1,1,+1.5,+1.5,+1.9,0.08,20,0.15,0.38,8,40,17.4,0,Match Report
395,Darmstadt 98,2023-12-01,0.7,,Köln,de Bundesliga,L 0-1,0,1,-1,45,0,0,0,0,0.7,0.7,-0.7,-0.7,0.3,0.3,-0.7,-0.7,-0.3,0.06,11,0,0,2,18.2,20.6,2,Match Report
396,Köln,2023-12-01,1.5,@,Darmstadt 98,de Bundesliga,W 1-0,1,0,+1,55,1,0,0,0,1.5,1.5,+0.7,+0.7,0.7,0.4,-0.5,-0.5,-0.7,0.12,12,0.08,0.17,6,50,19,1,Match Report
397,Hoffenheim,2023-11-26,1.2,,Mainz 05,de Bundesliga,D 1-1,1,1,0,53,1,0,0,0,1.2,1.2,-0.6,+0.2,0.8,1.2,-0.2,-0.2,+0.2,0.11,15,0.07,0.25,4,26.7,17.7,0,Match Report
398,Heidenheim,2023-11-26,0.8,,Bochum,de Bundesliga,D 0-0,0,0,0,49,0,0,0,0,0.8,0.8,+0.4,+0.4,0.4,0.4,-0.8,-0.8,-0.4,0.08,9,0,0,3,33.3,17.6,0,Match Report
399,Mainz 05,2023-11-26,1.8,@,Hoffenheim,de Bundesliga,D 1-1,1,1,0,47,1,0,1,1,1.8,1,+0.6,-0.2,0.5,1.2,-0.8,0,+0.5,0.07,13,0.08,0.25,4,30.8,22.3,2,Match Report
400,Bochum,2023-11-26,0.4,@,Heidenheim,de Bundesliga,D 0-0,0,0,0,51,0,0,0,0,0.4,0.4,-0.4,-0.4,0.3,0.5,-0.4,-0.4,-0.3,0.04,10,0,0,2,20,21.8,0,Match Report
401,Augsburg,2023-11-25,1.7,@,Union Berlin,de Bundesliga,D 1-1,1,1,0,39,0,1,1,0,1.7,0.9,-0.4,-0.4,0.5,0.8,-0.7,-0.9,-0.5,0.09,10,0,0,1,10,18.6,1,Match Report
402,Gladbach,2023-11-25,1,@,Dortmund,de Bundesliga,L 2-4,2,4,-2,49,2,0,0,0,1,1,-2.2,-2.2,0.9,1.2,+1.0,+1.0,+1.1,0.1,10,0.2,0.67,3,30,16.1,0,Match Report
403,Wolfsburg,2023-11-25,0.9,,RB Leipzig,de Bundesliga,W 2-1,2,1,+1,36,2,0,0,0,0.9,0.9,-1.8,-1.8,0.8,1.1,+1.1,+1.1,+1.2,0.1,10,0.2,0.5,4,40,17.9,0,Match Report
404,Stuttgart,2023-11-25,2.3,@,Eint Frankfurt,de Bundesliga,W 2-1,2,1,+1,43,2,0,0,0,2.3,2.3,+1.4,+1.4,2.3,1.8,-0.3,-0.3,-0.3,0.21,11,0.18,0.5,4,36.4,17.3,0,Match Report
405,Werder Bremen,2023-11-25,0.2,,Leverkusen,de Bundesliga,L 0-3,0,3,-3,41,0,0,0,0,0.2,0.2,-0.8,-0.8,0.2,0.8,-0.2,-0.2,-0.2,0.09,2,0,0,1,50,12.1,0,Match Report
406,Darmstadt 98,2023-11-25,0.4,@,Freiburg,de Bundesliga,D 1-1,1,1,0,34,1,0,0,0,0.4,0.4,-1.3,-1.3,0.3,0.2,+0.6,+0.6,+0.7,0.05,7,0.14,1,1,14.3,19.7,0,Match Report
407,Union Berlin,2023-11-25,2.1,,Augsburg,de Bundesliga,D 1-1,1,1,0,61,1,0,1,1,2.1,1.3,+0.4,+0.4,0.9,0.9,-1.1,-0.3,-0.9,0.09,14,0.07,0.2,5,35.7,17.3,0,Match Report
408,Freiburg,2023-11-25,1.6,,Darmstadt 98,de Bundesliga,D 1-1,1,1,0,66,1,0,0,0,1.6,1.6,+1.3,+1.3,1.4,1.7,-0.6,-0.6,-0.4,0.11,15,0.07,0.33,3,20,18.6,1,Match Report
409,RB Leipzig,2023-11-25,2.7,@,Wolfsburg,de Bundesliga,L 1-2,1,2,-1,64,1,0,0,0,2.7,2.7,+1.8,+1.8,2.4,2.8,-1.7,-1.7,-1.4,0.11,25,0.04,0.11,9,36,15.3,0,Match Report
410,Dortmund,2023-11-25,3.2,,Gladbach,de Bundesliga,W 4-2,4,2,+2,51,4,0,0,0,3.2,3.2,+2.2,+2.2,1.8,2.1,+0.8,+0.8,+1.2,0.14,23,0.17,0.31,13,56.5,15.2,2,Match Report
411,Leverkusen,2023-11-25,1,@,Werder Bremen,de Bundesliga,W 3-0,3,0,+3,59,2,0,0,0,1,1,+0.8,+0.8,0.7,1,+1.0,+1.0,+1.3,0.07,14,0.14,0.5,4,28.6,16.8,0,Match Report
412,Eint Frankfurt,2023-11-25,0.9,,Stuttgart,de Bundesliga,L 1-2,1,2,-1,57,0,0,0,0,0.9,0.9,-1.4,-1.4,0.7,0.7,-0.9,-0.9,-0.7,0.07,14,0,0,1,7.1,20.3,0,Match Report
413,Bayern Munich,2023-11-24,3.5,@,Köln,de Bundesliga,W 1-0,1,0,+1,68,1,0,0,0,3.5,3.5,+3.3,+3.3,2.8,2.2,-2.5,-2.5,-2.8,0.19,21,0.05,0.25,4,19,12.7,0,Match Report
414,Köln,2023-11-24,0.2,,Bayern Munich,de Bundesliga,L 0-1,0,1,-1,32,0,0,0,0,0.2,0.2,-3.3,-3.3,0.1,0.3,-0.2,-0.2,-0.1,0.03,6,0,0,1,16.7,21.8,0,Match Report
415,Werder Bremen,2023-11-12,1.5,,Eint Frankfurt,de Bundesliga,D 2-2,2,2,0,49,1,1,1,0,1.5,0.8,-0.5,-1.3,0.6,1,+0.5,+0.2,+0.4,0.06,12,0.08,0.25,4,33.3,21.8,1,Match Report
416,Union Berlin,2023-11-12,0,@,Leverkusen,de Bundesliga,L 0-4,0,4,-4,31,0,0,0,0,0,0,-2.4,-2.4,0,0.1,0,0,0,0.02,2,0,0,2,100,20.4,0,Match Report
417,Freiburg,2023-11-12,0.5,@,RB Leipzig,de Bundesliga,L 1-3,1,3,-2,39,1,0,0,0,0.5,0.5,-1.4,-0.6,0.5,0.5,+0.5,+0.5,+0.5,0.06,9,0.11,0.33,3,33.3,16.1,0,Match Report
418,RB Leipzig,2023-11-12,1.9,,Freiburg,de Bundesliga,W 3-1,3,1,+2,61,2,1,1,0,1.9,1.1,+1.4,+0.6,1,1.3,+1.1,+0.9,0,0.08,14,0.14,0.4,5,35.7,18.1,0,Match Report
419,Leverkusen,2023-11-12,2.4,,Union Berlin,de Bundesliga,W 4-0,4,0,+4,69,4,0,0,0,2.4,2.4,+2.4,+2.4,1.8,1.9,+1.6,+1.6,+2.2,0.14,18,0.22,0.4,10,55.6,15.6,1,Match Report
420,Eint Frankfurt,2023-11-12,2,@,Werder Bremen,de Bundesliga,D 2-2,2,2,0,51,2,0,0,0,2,2,+0.5,+1.3,1.8,1.4,0,0,+0.2,0.14,14,0.14,0.67,3,21.4,17.3,0,Match Report
421,Hoffenheim,2023-11-11,0.8,@,Augsburg,de Bundesliga,D 1-1,1,1,0,66,1,0,0,0,0.8,0.8,-0.1,-0.1,0.5,0.8,+0.2,+0.2,+0.5,0.07,12,0.08,0.17,6,50,17,0,Match Report
422,Bayern Munich,2023-11-11,2,,Heidenheim,de Bundesliga,W 4-2,4,2,+2,72,4,0,0,0,2,2,+1.0,+1.0,1.9,3.4,+2.0,+2.0,+1.1,0.1,19,0.21,0.5,8,42.1,13.8,0,Match Report
423,Augsburg,2023-11-11,1,,Hoffenheim,de Bundesliga,D 1-1,1,1,0,34,1,0,0,0,1,1,+0.1,+0.1,0.9,0.9,0,0,+0.1,0.09,11,0.09,0.17,6,54.5,11.7,0,Match Report
424,Heidenheim,2023-11-11,0.9,@,Bayern Munich,de Bundesliga,L 2-4,2,4,-2,28,2,0,0,0,0.9,0.9,-1,-1,0.4,0.6,+1.1,+1.1,-0.4,0.12,8,0.25,1,2,25,12.3,0,Match Report
425,Stuttgart,2023-11-11,4.2,,Dortmund,de Bundesliga,W 2-1,2,1,+1,59,1,1,2,1,4.2,2.6,+3.3,+1.6,2,2.2,-2.2,-1.6,-1,0.13,20,0.05,0.13,8,40,14.8,0,Match Report
426,Darmstadt 98,2023-11-11,0.5,,Mainz 05,de Bundesliga,D 0-0,0,0,0,56,0,0,0,0,0.5,0.5,-0.2,-0.2,0.4,0.8,-0.5,-0.5,-0.4,0.05,10,0,0,3,30,20.4,0,Match Report
427,Mainz 05,2023-11-11,0.7,@,Darmstadt 98,de Bundesliga,D 0-0,0,0,0,44,0,0,0,0,0.7,0.7,+0.2,+0.2,0.4,0.7,-0.7,-0.7,-0.4,0.06,11,0,0,1,9.1,18.5,0,Match Report
428,Dortmund,2023-11-11,1,@,Stuttgart,de Bundesliga,L 1-2,1,2,-1,41,1,0,0,0,1,1,-3.3,-1.6,0.9,0.6,0,0,+0.1,0.19,5,0.2,1,1,20,20.9,0,Match Report
429,Bochum,2023-11-11,3.7,,Köln,de Bundesliga,D 1-1,1,1,0,52,1,0,0,0,3.7,3.7,+2.8,+2.8,1.2,1.2,-2.7,-2.7,-1.2,0.16,25,0.04,0.11,9,36,16.8,1,Match Report
430,Köln,2023-11-11,0.9,@,Bochum,de Bundesliga,D 1-1,1,1,0,48,1,0,0,0,0.9,0.9,-2.8,-2.8,0.8,0.8,+0.1,+0.1,+0.2,0.09,11,0.09,0.17,6,54.5,14.4,0,Match Report
431,Gladbach,2023-11-10,1.5,,Wolfsburg,de Bundesliga,W 4-0,4,0,+4,47,4,0,0,0,1.5,1.5,+1.0,+1.0,1.2,1.7,+2.5,+2.5,+1.8,0.1,15,0.27,0.5,8,53.3,16.4,0,Match Report
