Rk,Team,Date,xG,Venue,Opp,Comp,Result,GF,GA,GD,Poss,G-PK,PK,PKatt,PKm,xG,npxG,xGD,npxGD,xAG,xA,G-xG,np:G-xG,A-xAG,npxG/Sh,Sh,G/Sh,G/SoT,SoT,SoT%,Dist,FK,Match Report
540,Köln,2020-10-23,2.2,@,Stuttgart,de Bundesliga,D 1-1,1,1,0,43,0,1,1,0,2.2,1.4,+1.4,+0.6,0.7,0.6,-1.2,-1.4,-0.7,0.12,14,0,0,3,21.4,21.1,0,Match Report
541,Union Berlin,2020-10-18,1,@,Schalke 04,de Bundesliga,D 1-1,1,1,0,47,1,0,0,0,1,1,+0.7,+0.7,0.5,0.5,0,0,+0.5,0.09,11,0.09,0.17,6,54.5,18.3,0,Match Report
542,Köln,2020-10-18,1.4,,Eint Frankfurt,de Bundesliga,D 1-1,1,1,0,40,1,0,0,0,1.4,1.4,-0.4,+0.4,0.7,0.3,-0.4,-0.4,+0.3,0.16,9,0.11,0.2,5,55.6,18.2,0,Match Report
543,Schalke 04,2020-10-18,0.4,,Union Berlin,de Bundesliga,D 1-1,1,1,0,53,1,0,0,0,0.4,0.4,-0.7,-0.7,0.3,0.3,+0.6,+0.6,+0.7,0.04,8,0.13,0.25,4,50,18.7,0,Match Report
544,Eint Frankfurt,2020-10-18,1.9,@,Köln,de Bundesliga,D 1-1,1,1,0,60,0,1,1,0,1.9,1.1,+0.4,-0.4,1,1.3,-0.9,-1.1,-1,0.07,16,0,0,3,18.8,18.9,1,Match Report
545,Hoffenheim,2020-10-17,1.2,,Dortmund,de Bundesliga,L 0-1,0,1,-1,45,0,0,0,0,1.2,1.2,-0.7,-0.7,1,0.9,-1.2,-1.2,-1,0.14,9,0,0,3,33.3,16.9,0,Match Report
546,Bayern Munich,2020-10-17,3.1,@,Arminia,de Bundesliga,W 4-1,4,1,+3,66,4,0,0,0,3.1,3.1,+1.8,+1.8,2.3,2.7,+0.9,+0.9,+0.7,0.18,17,0.24,0.44,9,52.9,13.3,0,Match Report
547,Augsburg,2020-10-17,1,,RB Leipzig,de Bundesliga,L 0-2,0,2,-2,33,0,0,0,0,1,1,-1.2,-1.2,0.9,0.4,-1,-1,-0.9,0.19,5,0,0,2,40,16.5,0,Match Report
548,Arminia,2020-10-17,1.4,,Bayern Munich,de Bundesliga,L 1-4,1,4,-3,34,1,0,0,0,1.4,1.4,-1.8,-1.8,0.6,0.6,-0.4,-0.4,+0.4,0.13,11,0.09,0.2,5,45.5,19.8,1,Match Report
549,Hertha BSC,2020-10-17,1.1,,Stuttgart,de Bundesliga,L 0-2,0,2,-2,63,0,0,0,0,1.1,1.1,-0.1,-0.1,0.9,1.3,-1.1,-1.1,-0.9,0.08,15,0,0,4,26.7,17.1,0,Match Report
550,Gladbach,2020-10-17,1.9,,Wolfsburg,de Bundesliga,D 1-1,1,1,0,47,0,1,1,0,1.9,1.1,+0.4,-0.4,1,1.6,-0.9,-1.1,-1,0.09,12,0,0,1,8.3,18.9,1,Match Report
551,Wolfsburg,2020-10-17,1.4,@,Gladbach,de Bundesliga,D 1-1,1,1,0,53,1,0,0,0,1.4,1.4,-0.4,+0.4,1.1,0.7,-0.4,-0.4,-0.1,0.1,15,0.07,0.17,6,40,18.7,0,Match Report
552,Stuttgart,2020-10-17,1.3,@,Hertha BSC,de Bundesliga,W 2-0,2,0,+2,37,2,0,0,0,1.3,1.3,+0.1,+0.1,1.2,1.4,+0.7,+0.7,+0.8,0.18,7,0.29,1,2,28.6,20.1,0,Match Report
553,Werder Bremen,2020-10-17,1.6,@,Freiburg,de Bundesliga,D 1-1,1,1,0,37,0,1,1,0,1.6,0.8,+0.2,-0.6,0.7,0.8,-0.6,-0.8,-0.7,0.07,12,0,0,3,25,22.6,0,Match Report
554,Mainz 05,2020-10-17,0.3,,Leverkusen,de Bundesliga,L 0-1,0,1,-1,39,0,0,0,0,0.3,0.3,-0.2,-0.2,0.2,0.3,-0.3,-0.3,-0.2,0.04,6,0,,0,0,21.9,0,Match Report
555,Freiburg,2020-10-17,1.3,,Werder Bremen,de Bundesliga,D 1-1,1,1,0,63,1,0,0,0,1.3,1.3,-0.2,+0.6,1.2,1.1,-0.3,-0.3,-0.2,0.07,20,0.05,0.25,4,20,16.8,0,Match Report
556,RB Leipzig,2020-10-17,2.1,@,Augsburg,de Bundesliga,W 2-0,2,0,+2,67,2,0,0,0,2.1,2.1,+1.2,+1.2,1.8,2.2,-0.1,-0.1,+0.2,0.14,16,0.13,0.5,4,25,16.1,0,Match Report
557,Dortmund,2020-10-17,2,@,Hoffenheim,de Bundesliga,W 1-0,1,0,+1,55,1,0,0,0,2,2,+0.7,+0.7,1.5,1.3,-1,-1,-0.5,0.13,15,0.07,0.25,4,26.7,15.8,0,Match Report
558,Leverkusen,2020-10-17,0.5,@,Mainz 05,de Bundesliga,W 1-0,1,0,+1,61,1,0,0,0,0.5,0.5,+0.2,+0.2,0.4,0.7,+0.5,+0.5,+0.6,0.05,9,0.11,0.2,5,55.6,18.5,0,Match Report
559,Bayern Munich,2020-10-04,3.6,,Hertha BSC,de Bundesliga,W 4-3,4,3,+1,66,3,1,1,0,3.6,2.8,+2.5,+1.7,2.3,2.6,+0.4,+0.2,-0.3,0.14,21,0.14,0.38,8,38.1,18.1,3,Match Report
560,Augsburg,2020-10-04,1.2,@,Wolfsburg,de Bundesliga,D 0-0,0,0,0,36,0,0,0,0,1.2,1.2,+0.2,+0.2,0.5,0.3,-1.2,-1.2,-0.5,0.15,8,0,0,1,12.5,18.5,0,Match Report
561,Hertha BSC,2020-10-04,1.1,@,Bayern Munich,de Bundesliga,L 3-4,3,4,-1,34,3,0,0,0,1.1,1.1,-2.5,-1.7,0.9,0.8,+1.9,+1.9,+2.1,0.11,10,0.3,0.6,5,50,18.7,0,Match Report
562,Wolfsburg,2020-10-04,1,,Augsburg,de Bundesliga,D 0-0,0,0,0,64,0,0,0,0,1,1,-0.2,-0.2,0.8,1.4,-1,-1,-0.8,0.06,18,0,0,6,33.3,21.1,1,Match Report
563,Hoffenheim,2020-10-03,1.4,@,Eint Frankfurt,de Bundesliga,L 1-2,1,2,-1,48,1,0,0,0,1.4,1.4,-1.5,-1.5,1.4,1.7,-0.4,-0.4,-0.4,0.12,12,0.08,0.25,4,33.3,15.5,0,Match Report
564,Arminia,2020-10-03,1.1,@,Werder Bremen,de Bundesliga,L 0-1,0,1,-1,62,0,0,0,0,1.1,1.1,+0.8,+0.8,1.1,1,-1.1,-1.1,-1.1,0.13,9,0,0,4,44.4,18.1,0,Match Report
565,Gladbach,2020-10-03,2.1,@,Köln,de Bundesliga,W 3-1,3,1,+2,59,2,1,1,0,2.1,1.3,+1.5,+0.7,1.2,0.8,+0.9,+0.7,+0.8,0.09,14,0.14,0.22,9,64.3,18.7,0,Match Report
566,Stuttgart,2020-10-03,0.8,,Leverkusen,de Bundesliga,D 1-1,1,1,0,48,1,0,0,0,0.8,0.8,-0.7,-0.7,0.7,0.7,+0.2,+0.2,+0.3,0.06,12,0.08,0.5,2,16.7,21.6,1,Match Report
567,Werder Bremen,2020-10-03,0.4,,Arminia,de Bundesliga,W 1-0,1,0,+1,38,1,0,0,0,0.4,0.4,-0.8,-0.8,0.3,0.6,+0.6,+0.6,+0.7,0.05,7,0.14,0.5,2,28.6,19.6,0,Match Report
568,Freiburg,2020-10-03,0.5,@,Dortmund,de Bundesliga,L 0-4,0,4,-4,34,0,0,0,0,0.5,0.5,-2,-2,0.1,0.2,-0.5,-0.5,-0.1,0.08,6,0,0,2,33.3,25.7,1,Match Report
569,RB Leipzig,2020-10-03,3.9,,Schalke 04,de Bundesliga,W 4-0,4,0,+4,67,2,1,1,0,3.9,3.2,+3.7,+3.0,3.1,2.3,-0.9,-1.2,-1.1,0.16,21,0.1,0.33,6,28.6,17,2,Match Report
570,Dortmund,2020-10-03,2.5,,Freiburg,de Bundesliga,W 4-0,4,0,+4,66,4,0,0,0,2.5,2.5,+2.0,+2.0,2.1,2.2,+1.5,+1.5,+1.9,0.15,16,0.25,0.57,7,43.8,16.6,1,Match Report
571,Köln,2020-10-03,0.6,,Gladbach,de Bundesliga,L 1-3,1,3,-2,41,1,0,0,0,0.6,0.6,-1.5,-0.7,0.1,0.5,+0.4,+0.4,+0.9,0.07,8,0.13,0.5,2,25,20.8,0,Match Report
572,Schalke 04,2020-10-03,0.2,@,RB Leipzig,de Bundesliga,L 0-4,0,4,-4,33,0,0,0,0,0.2,0.2,-3.7,-3,0.1,0,-0.2,-0.2,-0.1,0.03,5,0,0,1,20,23.7,0,Match Report
573,Leverkusen,2020-10-03,1.5,@,Stuttgart,de Bundesliga,D 1-1,1,1,0,52,1,0,0,0,1.5,1.5,+0.7,+0.7,1.3,1.2,-0.5,-0.5,-0.3,0.1,15,0.07,0.17,6,40,16.8,0,Match Report
574,Eint Frankfurt,2020-10-03,2.9,,Hoffenheim,de Bundesliga,W 2-1,2,1,+1,52,2,0,0,0,2.9,2.9,+1.5,+1.5,3.2,3.3,-0.9,-0.9,-1.2,0.24,16,0.13,0.33,6,37.5,10.1,0,Match Report
575,Union Berlin,2020-10-02,2.5,,Mainz 05,de Bundesliga,W 4-0,4,0,+4,50,4,0,0,0,2.5,2.5,+2.2,+2.2,1.5,1,+1.5,+1.5,+1.5,0.23,11,0.36,0.57,7,63.6,11.6,1,Match Report
576,Mainz 05,2020-10-02,0.3,@,Union Berlin,de Bundesliga,L 0-4,0,4,-4,50,0,0,0,0,0.3,0.3,-2.2,-2.2,0.3,0.3,-0.3,-0.3,-0.3,0.05,5,0,,0,0,20.1,0,Match Report
577,Hoffenheim,2020-09-27,2.6,,Bayern Munich,de Bundesliga,W 4-1,4,1,+3,29,3,1,1,0,2.6,1.8,+1.2,+0.4,1.4,1.1,+1.4,+1.2,+0.6,0.11,16,0.19,0.43,7,43.8,16.7,0,Match Report
578,Bayern Munich,2020-09-27,1.4,@,Hoffenheim,de Bundesliga,L 1-4,1,4,-3,71,1,0,0,0,1.4,1.4,-1.2,-0.4,1.4,1.5,-0.4,-0.4,-0.4,0.08,16,0.06,0.33,3,18.8,15.9,0,Match Report
579,Wolfsburg,2020-09-27,0.5,@,Freiburg,de Bundesliga,D 1-1,1,1,0,47,1,0,0,0,0.5,0.5,-0.9,-0.9,0.2,0.6,+0.5,+0.5,-0.2,0.06,8,0.13,0.5,2,25,20.9,1,Match Report
580,Freiburg,2020-09-27,1.3,,Wolfsburg,de Bundesliga,D 1-1,1,1,0,53,1,0,0,0,1.3,1.3,+0.9,+0.9,0.5,0.7,-0.3,-0.3,+0.5,0.07,19,0.05,0.14,7,36.8,18.8,2,Match Report
581,Augsburg,2020-09-26,1.2,,Dortmund,de Bundesliga,W 2-0,2,0,+2,21,2,0,0,0,1.2,1.2,-0.5,-0.5,1.1,1,+0.8,+0.8,+0.9,0.21,6,0.33,0.5,4,66.7,13.3,0,Match Report
582,Arminia,2020-09-26,0.2,,Köln,de Bundesliga,W 1-0,1,0,+1,47,1,0,0,0,0.2,0.2,-1.2,-1.2,0.1,0.3,+0.8,+0.8,+0.9,0.03,7,0.14,0.5,2,28.6,26.3,0,Match Report
583,Gladbach,2020-09-26,1.8,,Union Berlin,de Bundesliga,D 1-1,1,1,0,63,1,0,0,0,1.8,1.8,+1.0,+1.0,1.4,1.1,-0.8,-0.8,-0.4,0.13,14,0.07,0.17,6,42.9,15.4,0,Match Report
584,Stuttgart,2020-09-26,2.6,@,Mainz 05,de Bundesliga,W 4-1,4,1,+3,51,4,0,0,0,2.6,2.6,+1.3,+1.3,2.1,2,+1.4,+1.4,+0.9,0.18,15,0.27,0.57,7,46.7,12.9,0,Match Report
585,Werder Bremen,2020-09-26,2.4,@,Schalke 04,de Bundesliga,W 3-1,3,1,+2,35,2,1,1,0,2.4,1.6,+0.8,0,1.2,1.1,+0.6,+0.4,+0.8,0.1,16,0.13,0.33,6,37.5,16.8,0,Match Report
586,Union Berlin,2020-09-26,0.8,@,Gladbach,de Bundesliga,D 1-1,1,1,0,37,1,0,0,0,0.8,0.8,-1,-1,0.5,0.4,+0.2,+0.2,+0.5,0.06,14,0.07,0.5,2,14.3,19.3,1,Match Report
587,Mainz 05,2020-09-26,1.3,,Stuttgart,de Bundesliga,L 1-4,1,4,-3,49,1,0,0,0,1.3,1.3,-1.3,-1.3,1.2,1,-0.3,-0.3,-0.2,0.11,12,0.08,0.5,2,16.7,19.6,2,Match Report
588,RB Leipzig,2020-09-26,0.9,@,Leverkusen,de Bundesliga,D 1-1,1,1,0,41,1,0,0,0,0.9,0.9,0,0,0.7,0.5,+0.1,+0.1,+0.3,0.14,7,0.14,0.5,2,28.6,17.6,1,Match Report
589,Dortmund,2020-09-26,1.8,@,Augsburg,de Bundesliga,L 0-2,0,2,-2,79,0,0,0,0,1.8,1.8,+0.5,+0.5,1.6,1.7,-1.8,-1.8,-1.6,0.1,18,0,0,6,33.3,15.7,1,Match Report
590,Köln,2020-09-26,1.4,@,Arminia,de Bundesliga,L 0-1,0,1,-1,53,0,0,0,0,1.4,1.4,+1.2,+1.2,0.6,1,-1.4,-1.4,-0.6,0.12,12,0,0,2,16.7,15,0,Match Report
591,Schalke 04,2020-09-26,1.6,,Werder Bremen,de Bundesliga,L 1-3,1,3,-2,65,1,0,0,0,1.6,1.6,-0.8,0,1.5,0.7,-0.6,-0.6,-1.5,0.11,18,0.06,0.25,4,22.2,18.9,0,Match Report
592,Leverkusen,2020-09-26,0.9,,RB Leipzig,de Bundesliga,D 1-1,1,1,0,59,1,0,0,0,0.9,0.9,0,0,0.8,1.1,+0.1,+0.1,+0.2,0.08,11,0.09,0.25,4,36.4,18.5,0,Match Report
593,Hertha BSC,2020-09-25,1.2,,Eint Frankfurt,de Bundesliga,L 1-3,1,3,-2,56,0,0,0,0,1.2,1.2,-0.3,+0.4,0.7,0.6,-1.2,-1.2,-0.7,0.1,12,0,0,6,50,19.5,0,Match Report
594,Eint Frankfurt,2020-09-25,1.5,@,Hertha BSC,de Bundesliga,W 3-1,3,1,+2,44,2,1,1,0,1.5,0.7,+0.3,-0.4,0.5,0.8,+1.5,+1.3,+1.5,0.07,10,0.2,1,2,20,20.5,0,Match Report
595,Wolfsburg,2020-09-20,0.9,,Leverkusen,de Bundesliga,D 0-0,0,0,0,41,0,0,0,0,0.9,0.9,+0.4,+0.4,0.9,1,-0.9,-0.9,-0.9,0.1,9,0,0,1,11.1,17.5,0,Match Report
596,Mainz 05,2020-09-20,1.2,@,RB Leipzig,de Bundesliga,L 1-3,1,3,-2,28,1,0,0,0,1.2,1.2,-1.6,-0.8,1,0.9,-0.2,-0.2,0,0.14,9,0.11,1,1,11.1,15.3,1,Match Report
597,RB Leipzig,2020-09-20,2.8,,Mainz 05,de Bundesliga,W 3-1,3,1,+2,72,2,1,1,0,2.8,2,+1.6,+0.8,1.9,1.8,+0.2,0,+0.1,0.09,22,0.09,0.25,8,36.4,14.6,1,Match Report
598,Leverkusen,2020-09-20,0.5,@,Wolfsburg,de Bundesliga,D 0-0,0,0,0,59,0,0,0,0,0.5,0.5,-0.4,-0.4,0.4,0.8,-0.5,-0.5,-0.4,0.07,7,0,0,3,42.9,11.6,0,Match Report
599,Hoffenheim,2020-09-19,2.6,@,Köln,de Bundesliga,W 3-2,3,2,+1,51,2,1,1,0,2.6,1.8,-0.1,-0.9,1.2,0.9,+0.4,+0.2,-0.2,0.15,12,0.17,0.33,6,50,19.2,0,Match Report
600,Augsburg,2020-09-19,1.5,@,Union Berlin,de Bundesliga,W 3-1,3,1,+2,41,3,0,0,0,1.5,1.5,+0.3,+0.3,0.9,0.6,+1.5,+1.5,+1.1,0.16,9,0.33,0.6,5,55.6,15.7,0,Match Report
601,Arminia,2020-09-19,0.8,@,Eint Frankfurt,de Bundesliga,D 1-1,1,1,0,38,1,0,0,0,0.8,0.8,-1.5,-1.5,0.6,0.4,+0.2,+0.2,+0.4,0.07,12,0.08,0.25,4,33.3,22.3,0,Match Report
602,Hertha BSC,2020-09-19,1.8,@,Werder Bremen,de Bundesliga,W 4-1,4,1,+3,55,4,0,0,0,1.8,1.8,+1.1,+1.1,1.8,1.5,+2.2,+2.2,+2.2,0.14,13,0.31,0.67,6,46.2,14.7,1,Match Report
603,Gladbach,2020-09-19,0.6,@,Dortmund,de Bundesliga,L 0-3,0,3,-3,52,0,0,0,0,0.6,0.6,-1.2,-0.4,0.6,0.8,-0.6,-0.6,-0.6,0.08,8,0,0,2,25,19.7,0,Match Report
604,Stuttgart,2020-09-19,2.6,,Freiburg,de Bundesliga,L 2-3,2,3,-1,63,2,0,0,0,2.6,2.6,+0.7,+0.7,1.6,1.5,-0.6,-0.6,-0.6,0.1,26,0.08,0.33,6,23.1,18.6,3,Match Report
605,Werder Bremen,2020-09-19,0.7,,Hertha BSC,de Bundesliga,L 1-4,1,4,-3,45,1,0,0,0,0.7,0.7,-1.1,-1.1,0.5,0.5,+0.3,+0.3,+0.5,0.05,16,0.06,0.17,6,37.5,21.3,0,Match Report
606,Union Berlin,2020-09-19,1.2,,Augsburg,de Bundesliga,L 1-3,1,3,-2,59,1,0,0,0,1.2,1.2,-0.3,-0.3,1.1,1,-0.2,-0.2,-0.1,0.08,15,0.07,0.33,3,20,21.1,0,Match Report
607,Freiburg,2020-09-19,1.9,@,Stuttgart,de Bundesliga,W 3-2,3,2,+1,37,3,0,0,0,1.9,1.9,-0.7,-0.7,1.5,0.8,+1.1,+1.1,+0.5,0.28,7,0.43,0.6,5,71.4,11.9,0,Match Report
608,Dortmund,2020-09-19,1.8,,Gladbach,de Bundesliga,W 3-0,3,0,+3,48,2,1,1,0,1.8,1,+1.2,+0.4,1,0.8,+1.2,+1.0,+1.0,0.12,9,0.22,0.67,3,33.3,15,0,Match Report
609,Köln,2020-09-19,2.7,,Hoffenheim,de Bundesliga,L 2-3,2,3,-1,49,2,0,0,0,2.7,2.7,+0.1,+0.9,1.5,1.1,-0.7,-0.7,-0.5,0.22,13,0.15,0.33,6,46.2,12,0,Match Report
610,Eint Frankfurt,2020-09-19,2.3,,Arminia,de Bundesliga,D 1-1,1,1,0,62,1,0,0,0,2.3,2.3,+1.5,+1.5,2.2,2.2,-1.3,-1.3,-1.2,0.13,18,0.06,0.17,6,33.3,15.9,1,Match Report
611,Bayern Munich,2020-09-18,3.9,,Schalke 04,de Bundesliga,W 8-0,8,0,+8,63,7,1,1,0,3.9,3.1,+3.7,+2.9,3,2.8,+4.1,+3.9,+4.0,0.16,20,0.35,0.7,10,50,16.9,1,Match Report
612,Schalke 04,2020-09-18,0.2,@,Bayern Munich,de Bundesliga,L 0-8,0,8,-8,37,0,0,0,0,0.2,0.2,-3.7,-2.9,0.1,0.4,-0.2,-0.2,-0.1,0.04,5,0,0,1,20,20.5,0,Match Report
