Rk,Team,Date,xG,Venue,Opp,Comp,Result,GF,GA,GD,Poss,G-PK,PK,PKatt,PKm,xG,npxG,xGD,npxGD,xAG,xA,G-xG,np:G-xG,A-xAG,npxG/Sh,Sh,G/Sh,G/SoT,SoT,SoT%,Dist,FK,Match Report
539,Dortmund,2024-09-27,3.2,,Bochum,de Bundesliga,W 4-2,4,2,+2,66,3,1,1,0,3.2,2.4,+1.9,+1.2,2.5,3,+0.8,+0.6,+0.5,0.11,22,0.14,0.43,7,31.8,16.4,0,Match Report
540,Bochum,2024-09-27,1.3,@,Dortmund,de Bundesliga,L 2-4,2,4,-2,34,2,0,0,0,1.3,1.3,-1.9,-1.2,0.9,0.5,+0.7,+0.7,+0.1,0.13,10,0.2,0.4,5,50,20,0,Match Report
541,Wolfsburg,2024-09-22,0.7,@,Leverkusen,de Bundesliga,L 3-4,3,4,-1,22,2,0,0,0,0.7,0.7,-1.2,-1.2,0.6,0.5,+1.3,+1.3,+1.4,0.08,9,0.22,0.5,4,44.4,22.1,0,Match Report
542,St. Pauli,2024-09-22,1.4,,RB Leipzig,de Bundesliga,D 0-0,0,0,0,31,0,0,0,0,1.4,1.4,+0.7,+0.7,1.2,1.5,-1.4,-1.4,-1.2,0.08,17,0,0,4,23.5,14,0,Match Report
543,Stuttgart,2024-09-22,3.4,,Dortmund,de Bundesliga,W 5-1,5,1,+4,52,5,0,0,0,3.4,3.4,+2.7,+2.7,2.9,2.3,+1.6,+1.6,+2.1,0.2,17,0.29,0.56,9,52.9,14.8,0,Match Report
544,RB Leipzig,2024-09-22,0.7,@,St. Pauli,de Bundesliga,D 0-0,0,0,0,69,0,0,0,0,0.7,0.7,-0.7,-0.7,0.6,0.8,-0.7,-0.7,-0.6,0.07,10,0,0,5,50,15.4,0,Match Report
545,Dortmund,2024-09-22,0.7,@,Stuttgart,de Bundesliga,L 1-5,1,5,-4,48,1,0,0,0,0.7,0.7,-2.7,-2.7,0.5,0.4,+0.3,+0.3,+0.5,0.09,7,0.14,0.33,3,42.9,12.9,0,Match Report
546,Leverkusen,2024-09-22,1.9,,Wolfsburg,de Bundesliga,W 4-3,4,3,+1,78,4,0,0,0,1.9,1.9,+1.2,+1.2,1.7,2.4,+2.1,+2.1,+1.3,0.1,20,0.2,0.57,7,35,16.3,0,Match Report
547,Hoffenheim,2024-09-21,0.4,@,Union Berlin,de Bundesliga,L 1-2,1,2,-1,49,1,0,0,0,0.4,0.4,-0.8,-0.8,0.3,1.2,+0.6,+0.6,-0.3,0.06,7,0.14,0.33,3,42.9,20.5,1,Match Report
548,Bayern Munich,2024-09-21,3,@,Werder Bremen,de Bundesliga,W 5-0,5,0,+5,69,5,0,0,0,3,3,+3.0,+3.0,2.7,4.4,+2.0,+2.0,+1.3,0.12,25,0.2,0.71,7,28,17.3,1,Match Report
549,Heidenheim,2024-09-21,0.7,,Freiburg,de Bundesliga,L 0-3,0,3,-3,42,0,0,0,0,0.7,0.7,-0.7,-0.7,0.6,0.6,-0.7,-0.7,-0.6,0.1,7,0,0,1,14.3,16.7,0,Match Report
550,Holstein Kiel,2024-09-21,1.9,@,Bochum,de Bundesliga,D 2-2,2,2,0,56,2,0,0,0,1.9,1.9,+1.1,+1.1,1.5,1.3,+0.1,+0.1,+0.5,0.13,14,0.14,0.5,4,28.6,16.5,1,Match Report
551,Gladbach,2024-09-21,1.7,@,Eint Frankfurt,de Bundesliga,L 0-2,0,2,-2,63,0,0,0,0,1.7,1.7,-1,-1,1.4,1.3,-1.7,-1.7,-1.4,0.07,25,0,0,7,28,17.6,1,Match Report
552,Werder Bremen,2024-09-21,0,,Bayern Munich,de Bundesliga,L 0-5,0,5,-5,31,0,0,0,0,0,0,-3,-3,0,0.2,0,0,0,,0,,,0,,,0,Match Report
553,Union Berlin,2024-09-21,1.2,,Hoffenheim,de Bundesliga,W 2-1,2,1,+1,51,2,0,0,0,1.2,1.2,+0.8,+0.8,0.3,0.9,+0.8,+0.8,+0.7,0.1,12,0.17,1,2,16.7,18.3,2,Match Report
554,Freiburg,2024-09-21,1.4,@,Heidenheim,de Bundesliga,W 3-0,3,0,+3,58,3,0,0,0,1.4,1.4,+0.7,+0.7,1.2,2.1,+1.6,+1.6,+0.8,0.09,15,0.2,0.6,5,33.3,16.8,0,Match Report
555,Bochum,2024-09-21,0.8,,Holstein Kiel,de Bundesliga,D 2-2,2,2,0,44,2,0,0,0,0.8,0.8,-1.1,-1.1,0.7,0.9,+1.2,+1.2,+1.3,0.06,14,0.14,0.67,3,21.4,17,0,Match Report
556,Eint Frankfurt,2024-09-21,2.7,,Gladbach,de Bundesliga,W 2-0,2,0,+2,37,2,0,0,0,2.7,2.7,+1.0,+1.0,2.6,1.6,-0.7,-0.7,-0.6,0.15,18,0.11,0.5,4,22.2,16.2,2,Match Report
557,Augsburg,2024-09-20,2.4,,Mainz 05,de Bundesliga,L 2-3,2,3,-1,73,2,0,0,0,2.4,2.4,+1.4,+1.4,1.9,3.6,-0.4,-0.4,+0.1,0.08,29,0.07,0.29,7,24.1,15.5,0,Match Report
558,Mainz 05,2024-09-20,1,@,Augsburg,de Bundesliga,W 3-2,3,2,+1,27,3,0,0,0,1,1,-1.4,-1.4,0.9,0.4,+2.0,+2.0,+1.1,0.22,5,0.6,1,3,60,11.4,0,Match Report
559,Augsburg,2024-09-15,2.7,,St. Pauli,de Bundesliga,W 3-1,3,1,+2,44,3,0,0,0,2.7,2.7,+2.2,+2.2,1.8,1.6,+0.3,+0.3,+0.2,0.15,18,0.17,0.38,8,44.4,15,0,Match Report
560,St. Pauli,2024-09-15,0.5,@,Augsburg,de Bundesliga,L 1-3,1,3,-2,56,1,0,0,0,0.5,0.5,-2.2,-2.2,0.4,0.8,+0.5,+0.5,+0.6,0.05,11,0.09,0.33,3,27.3,19.9,0,Match Report
561,Werder Bremen,2024-09-15,1.6,@,Mainz 05,de Bundesliga,W 2-1,2,1,+1,42,1,1,1,0,1.6,1.2,+0.5,+0.1,0.7,0.7,+0.4,-0.2,+0.3,0.1,13,0.08,0.33,3,23.1,16.1,0,Match Report
562,Mainz 05,2024-09-15,1.1,,Werder Bremen,de Bundesliga,L 1-2,1,2,-1,58,1,0,0,0,1.1,1.1,-0.5,-0.1,0.6,2.1,-0.1,-0.1,-0.6,0.07,16,0.06,0.2,5,31.3,16.9,1,Match Report
563,Hoffenheim,2024-09-14,0.9,,Leverkusen,de Bundesliga,L 1-4,1,4,-3,40,1,0,0,0,0.9,0.9,-2.6,-1.8,0.8,0.9,+0.1,+0.1,+0.2,0.06,15,0.07,0.2,5,33.3,18.4,1,Match Report
564,Bayern Munich,2024-09-14,3.2,@,Holstein Kiel,de Bundesliga,W 6-1,6,1,+5,70,4,1,1,0,3.2,2.4,+2.9,+2.1,2.3,1.2,+1.8,+1.6,+0.7,0.11,22,0.18,0.36,11,50,15.9,0,Match Report
565,Holstein Kiel,2024-09-14,0.3,,Bayern Munich,de Bundesliga,L 1-6,1,6,-5,30,1,0,0,0,0.3,0.3,-2.9,-2.1,0.3,0.5,+0.7,+0.7,+0.7,0.06,5,0.2,1,1,20,16.9,0,Match Report
566,Gladbach,2024-09-14,1.6,,Stuttgart,de Bundesliga,L 1-3,1,3,-2,44,1,0,0,0,1.6,1.6,-0.5,-0.5,1,1,-0.6,-0.6,0,0.11,15,0.07,0.14,7,46.7,15.5,0,Match Report
567,Wolfsburg,2024-09-14,1.5,,Eint Frankfurt,de Bundesliga,L 1-2,1,2,-1,60,1,0,0,0,1.5,1.5,-1,-0.2,1.2,0.9,-0.5,-0.5,-0.2,0.09,18,0.06,0.25,4,22.2,17.9,0,Match Report
568,Stuttgart,2024-09-14,2.2,@,Gladbach,de Bundesliga,W 3-1,3,1,+2,56,3,0,0,0,2.2,2.2,+0.5,+0.5,1.6,1.2,+0.8,+0.8,+0.4,0.18,12,0.25,0.43,7,58.3,14.3,0,Match Report
569,Union Berlin,2024-09-14,0.6,@,RB Leipzig,de Bundesliga,D 0-0,0,0,0,33,0,0,0,0,0.6,0.6,-0.7,+0.1,0.4,0.7,-0.6,-0.6,-0.4,0.06,10,0,0,3,30,12.9,0,Match Report
570,Freiburg,2024-09-14,3.7,,Bochum,de Bundesliga,W 2-1,2,1,+1,54,2,0,0,0,3.7,3.7,+2.8,+2.8,2.2,1.9,-1.7,-1.7,-1.2,0.16,26,0.08,0.25,8,30.8,14.4,0,Match Report
571,RB Leipzig,2024-09-14,1.3,,Union Berlin,de Bundesliga,D 0-0,0,0,0,67,0,0,1,1,1.3,0.5,+0.7,-0.1,0.3,0.6,-1.3,-0.5,-0.3,0.03,14,0,0,2,14.3,21.5,1,Match Report
572,Bochum,2024-09-14,0.9,@,Freiburg,de Bundesliga,L 1-2,1,2,-1,46,1,0,0,0,0.9,0.9,-2.8,-2.8,0.5,0.6,+0.1,+0.1,-0.5,0.07,13,0.08,0.33,3,23.1,19.8,0,Match Report
573,Leverkusen,2024-09-14,3.5,@,Hoffenheim,de Bundesliga,W 4-1,4,1,+3,60,3,1,1,0,3.5,2.7,+2.6,+1.8,2.1,2.8,+0.5,+0.3,+0.9,0.15,19,0.16,0.5,6,31.6,15.8,1,Match Report
574,Eint Frankfurt,2024-09-14,2.5,@,Wolfsburg,de Bundesliga,W 2-1,2,1,+1,40,1,1,1,0,2.5,1.7,+1.0,+0.2,1.7,0.7,-0.5,-0.7,-0.7,0.13,13,0.08,0.2,5,38.5,16.4,0,Match Report
575,Heidenheim,2024-09-13,1.8,@,Dortmund,de Bundesliga,L 2-4,2,4,-2,40,1,1,1,0,1.8,1,-0.8,-0.9,0.7,0.7,+0.2,0,+0.3,0.1,10,0.1,0.33,3,30,18.2,0,Match Report
576,Dortmund,2024-09-13,2.6,,Heidenheim,de Bundesliga,W 4-2,4,2,+2,60,3,1,1,0,2.6,1.9,+0.8,+0.9,1.2,1.1,+1.4,+1.1,+1.8,0.16,12,0.25,0.6,5,41.7,17,0,Match Report
577,Bayern Munich,2024-09-01,1.5,,Freiburg,de Bundesliga,W 2-0,2,0,+2,66,1,1,1,0,1.5,0.8,+0.5,+0.5,0.5,1.1,+0.5,+0.2,+0.5,0.07,11,0.09,0.5,2,18.2,16,0,Match Report
578,Augsburg,2024-09-01,0.7,@,Heidenheim,de Bundesliga,L 0-4,0,4,-4,64,0,0,0,0,0.7,0.7,-2.3,-1.6,0.4,1,-0.7,-0.7,-0.4,0.05,15,0,,0,0,19.6,2,Match Report
579,Heidenheim,2024-09-01,3.1,,Augsburg,de Bundesliga,W 4-0,4,0,+4,36,3,1,1,0,3.1,2.3,+2.3,+1.6,2.1,1.5,+0.9,+0.7,-0.1,0.16,14,0.21,0.43,7,50,17.2,0,Match Report
580,Freiburg,2024-09-01,1,@,Bayern Munich,de Bundesliga,L 0-2,0,2,-2,34,0,0,1,1,1,0.3,-0.5,-0.5,0.2,0.4,-1,-0.3,-0.2,0.04,8,0,0,3,37.5,26.8,0,Match Report
581,Hoffenheim,2024-08-31,1,@,Eint Frankfurt,de Bundesliga,L 1-3,1,3,-2,50,1,0,0,0,1,1,-1.4,-1.4,0.8,1.2,0,0,+0.2,0.09,11,0.09,0.33,3,27.3,21.8,0,Match Report
582,Holstein Kiel,2024-08-31,1.1,,Wolfsburg,de Bundesliga,L 0-2,0,2,-2,54,0,0,0,0,1.1,1.1,-0.2,-0.2,1,0.9,-1.1,-1.1,-1,0.08,13,0,0,5,38.5,19.2,1,Match Report
583,Gladbach,2024-08-31,2.9,@,Bochum,de Bundesliga,W 2-0,2,0,+2,61,2,0,0,0,2.9,2.9,+2.2,+2.2,2.8,2,-0.9,-0.9,-0.8,0.2,15,0.13,0.4,5,33.3,14.8,0,Match Report
584,Wolfsburg,2024-08-31,1.3,@,Holstein Kiel,de Bundesliga,W 2-0,2,0,+2,46,2,0,0,0,1.3,1.3,+0.2,+0.2,0.9,0.8,+0.7,+0.7,+0.1,0.1,13,0.15,0.5,4,30.8,18.3,1,Match Report
585,Stuttgart,2024-08-31,3.8,,Mainz 05,de Bundesliga,D 3-3,3,3,0,63,3,0,0,0,3.8,3.8,+1.6,+2.4,1.6,2,-0.8,-0.8,-0.6,0.14,28,0.11,0.27,11,39.3,14.9,2,Match Report
586,Werder Bremen,2024-08-31,0.3,,Dortmund,de Bundesliga,D 0-0,0,0,0,47,0,0,0,0,0.3,0.3,-0.3,-0.3,0.1,0.6,-0.3,-0.3,-0.1,0.07,5,0,0,1,20,19.8,1,Match Report
587,Mainz 05,2024-08-31,2.3,@,Stuttgart,de Bundesliga,D 3-3,3,3,0,37,2,1,1,0,2.3,1.5,-1.6,-2.4,1.4,1.3,+0.7,+0.5,+0.6,0.15,10,0.2,0.33,6,60,21.6,1,Match Report
588,RB Leipzig,2024-08-31,1.1,@,Leverkusen,de Bundesliga,W 3-2,3,2,+1,38,3,0,0,0,1.1,1.1,-1.1,-1.1,1.1,1.6,+1.9,+1.9,+1.9,0.14,8,0.38,0.75,4,50,18.2,0,Match Report
589,Dortmund,2024-08-31,0.6,@,Werder Bremen,de Bundesliga,D 0-0,0,0,0,53,0,0,0,0,0.6,0.6,+0.3,+0.3,0.6,0.8,-0.6,-0.6,-0.6,0.07,9,0,0,4,44.4,20.2,0,Match Report
590,Bochum,2024-08-31,0.7,,Gladbach,de Bundesliga,L 0-2,0,2,-2,39,0,0,0,0,0.7,0.7,-2.2,-2.2,0.6,1,-0.7,-0.7,-0.6,0.05,15,0,0,4,26.7,21.3,0,Match Report
591,Leverkusen,2024-08-31,2.2,,RB Leipzig,de Bundesliga,L 2-3,2,3,-1,62,2,0,0,0,2.2,2.2,+1.1,+1.1,1.7,2.7,-0.2,-0.2,-0.7,0.09,26,0.08,0.2,10,38.5,15.6,0,Match Report
592,Eint Frankfurt,2024-08-31,2.4,,Hoffenheim,de Bundesliga,W 3-1,3,1,+2,50,3,0,0,0,2.4,2.4,+1.4,+1.4,2.3,2.2,+0.6,+0.6,+0.7,0.13,18,0.17,0.43,7,38.9,15.5,0,Match Report
593,St. Pauli,2024-08-30,0.5,@,Union Berlin,de Bundesliga,L 0-1,0,1,-1,61,0,0,0,0,0.5,0.5,-0.5,-0.5,0.4,0.6,-0.5,-0.5,-0.4,0.07,8,0,0,1,12.5,16,0,Match Report
594,Union Berlin,2024-08-30,1.1,,St. Pauli,de Bundesliga,W 1-0,1,0,+1,39,1,0,0,0,1.1,1.1,+0.5,+0.5,0.5,0.8,-0.1,-0.1,-0.5,0.1,11,0.09,0.2,5,45.5,21.5,0,Match Report
595,Bayern Munich,2024-08-25,2.4,@,Wolfsburg,de Bundesliga,W 3-2,3,2,+1,70,2,0,0,0,2.4,2.4,+0.5,+1.3,2.3,2.1,-0.4,-0.4,-0.3,0.16,15,0.13,0.25,8,53.3,11.1,0,Match Report
596,Heidenheim,2024-08-25,1.1,@,St. Pauli,de Bundesliga,W 2-0,2,0,+2,40,2,0,0,0,1.1,1.1,-0.1,-0.1,1.1,0.4,+0.9,+0.9,+0.9,0.22,5,0.4,0.67,3,60,17,1,Match Report
597,Wolfsburg,2024-08-25,1.9,,Bayern Munich,de Bundesliga,L 2-3,2,3,-1,30,1,1,1,0,1.9,1.1,-0.5,-1.3,0.8,0.9,+0.1,-0.1,+0.2,0.12,9,0.11,1,1,11.1,19.7,0,Match Report
598,St. Pauli,2024-08-25,1.2,,Heidenheim,de Bundesliga,L 0-2,0,2,-2,60,0,0,0,0,1.2,1.2,+0.1,+0.1,1.1,0.8,-1.2,-1.2,-1.1,0.11,11,0,0,3,27.3,18.5,1,Match Report
599,Hoffenheim,2024-08-24,3.5,,Holstein Kiel,de Bundesliga,W 3-2,3,2,+1,54,2,1,1,0,3.5,2.7,+1.7,+0.9,1.9,1.8,-0.5,-0.7,-0.9,0.14,20,0.1,0.29,7,35,17,0,Match Report
600,Augsburg,2024-08-24,1,,Werder Bremen,de Bundesliga,D 2-2,2,2,0,46,2,0,0,0,1,1,-0.4,-0.4,0.9,0.9,+1.0,+1.0,+1.1,0.1,11,0.18,0.67,3,27.3,15.9,0,Match Report
601,Holstein Kiel,2024-08-24,1.7,@,Hoffenheim,de Bundesliga,L 2-3,2,3,-1,46,2,0,0,0,1.7,1.7,-1.7,-0.9,1.2,0.7,+0.3,+0.3,+0.8,0.11,17,0.12,0.33,6,35.3,16.9,0,Match Report
602,Stuttgart,2024-08-24,0.4,@,Freiburg,de Bundesliga,L 1-3,1,3,-2,67,1,0,0,0,0.4,0.4,-1.8,-1.8,0.2,0.6,+0.6,+0.6,-0.2,0.04,9,0.11,0.5,2,22.2,23.7,1,Match Report
603,Werder Bremen,2024-08-24,1.4,@,Augsburg,de Bundesliga,D 2-2,2,2,0,54,2,0,0,0,1.4,1.4,+0.4,+0.4,1.4,1.2,+0.6,+0.6,+0.6,0.13,11,0.18,0.4,5,45.5,13,0,Match Report
604,Union Berlin,2024-08-24,0.6,@,Mainz 05,de Bundesliga,D 1-1,1,1,0,47,1,0,0,0,0.6,0.6,-0.5,-0.5,0.5,0.5,+0.4,+0.4,+0.5,0.04,15,0.07,0.2,5,33.3,19.8,0,Match Report
605,Mainz 05,2024-08-24,1.2,,Union Berlin,de Bundesliga,D 1-1,1,1,0,53,1,0,0,0,1.2,1.2,+0.5,+0.5,0.7,1.4,-0.2,-0.2,-0.7,0.08,14,0.07,0.33,3,21.4,15.4,1,Match Report
606,Freiburg,2024-08-24,2.1,,Stuttgart,de Bundesliga,W 3-1,3,1,+2,33,3,0,0,0,2.1,2.1,+1.8,+1.8,1.3,1.1,+0.9,+0.9,+0.7,0.17,16,0.19,0.6,5,31.3,16.4,1,Match Report
607,RB Leipzig,2024-08-24,1.3,,Bochum,de Bundesliga,W 1-0,1,0,+1,62,1,0,0,0,1.3,1.3,+0.3,+0.3,1.3,1.3,-0.3,-0.3,-1.3,0.1,13,0.08,0.33,3,23.1,14.7,0,Match Report
608,Dortmund,2024-08-24,1.7,,Eint Frankfurt,de Bundesliga,W 2-0,2,0,+2,69,2,0,0,0,1.7,1.7,+0.3,+0.3,1.7,1.1,+0.3,+0.3,+0.3,0.09,20,0.1,0.4,5,25,17.2,0,Match Report
609,Bochum,2024-08-24,1,@,RB Leipzig,de Bundesliga,L 0-1,0,1,-1,38,0,0,0,0,1,1,-0.3,-0.3,0.4,0.4,-1,-1,-0.4,0.11,10,0,0,3,30,19.3,1,Match Report
610,Eint Frankfurt,2024-08-24,1.4,@,Dortmund,de Bundesliga,L 0-2,0,2,-2,31,0,0,0,0,1.4,1.4,-0.3,-0.3,1.2,1.2,-1.4,-1.4,-1.2,0.2,7,0,0,2,28.6,17,0,Match Report
611,Gladbach,2024-08-23,1.6,,Leverkusen,de Bundesliga,L 2-3,2,3,-1,43,2,0,0,0,1.6,1.6,-1.1,-0.2,0.8,1.1,+0.4,+0.4,-0.8,0.12,14,0.14,0.29,7,50,15.3,0,Match Report
612,Leverkusen,2024-08-23,2.7,@,Gladbach,de Bundesliga,W 3-2,3,2,+1,57,3,0,1,1,2.7,1.7,+1.1,+0.2,1.2,1.2,+0.3,+1.3,-1.2,0.07,24,0.13,0.33,9,37.5,18.3,1,Match Report
